search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante,Peso,Conectores de entrada
1060, Parlante Portátil Jbl Flip 4 Splashproof Bluetooth Zonatecno ,139,NA,NA,2,18 cuotas,267.58,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ZONATECNO?brandId=628,https://articulo.mercadolibre.com.uy/MLU-452513083-parlante-portatil-jbl-flip-4-splashproof-bluetooth-zonatecno-_JM,NA,NA,NA,NA,NA,#452513083,JBL,NA,NA,NA,NA,NA
1061, Parlante Portatil Jbl Charge 4 Bluetooth Rojo ,8098,NA,0,10,18 cuotas,449.94,NA,Envío a todo el país,NA,NA,4.8,44,http://perfil.mercadolibre.com.uy/COMPRALO_HOY01,https://articulo.mercadolibre.com.uy/MLU-462572289-parlante-portatil-jbl-charge-4-bluetooth-rojo-_JM,36,7,0,0,1,#462572289,JBL,Charge 4,30 W,Activo,0.96 kg,NA
1062, Parlante Sonivox Triangular Con Bluetooh Excelente Sonido ,690,NA,0,20,18 cuotas,38.33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NOHAYTOPE,https://articulo.mercadolibre.com.uy/MLU-457808385-parlante-sonivox-triangular-con-bluetooh-excelente-sonido-_JM,NA,NA,NA,NA,NA,#457808385,NA,NA,NA,NA,NA,NA
1063, Parlante Portátil Aiwa 80w Rms Reales Bluetooth Con Mic Amv ,199,NA,0,10,18 cuotas,383.08,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-457898482-parlante-portatil-aiwa-80w-rms-reales-bluetooth-con-mic-amv-_JM,NA,NA,NA,NA,NA,#457898482,NA,NA,NA,NA,NA,NA
1064, Parlante 2.1 Soundbass Bluetooth 40w Negro Argom ,110,NA,0,9999,18 cuotas,211.75,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRETERIA+FERRESERVI,https://articulo.mercadolibre.com.uy/MLU-451036775-parlante-21-soundbass-bluetooth-40w-negro-argom-_JM,NA,NA,NA,NA,NA,#451036775,NA,NA,NA,NA,NA,NA
1065, Parlante Portatil Punktal C/bluetooth Oferta Casa Imperio!!! ,54,NA,0,50,18 cuotas,103.95,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/IMPERIOGF,https://articulo.mercadolibre.com.uy/MLU-461743986-parlante-portatil-punktal-cbluetooth-oferta-casa-imperio-_JM,NA,NA,NA,NA,NA,#461743986,Punktal,NA,NA,NA,NA,NA
1066, Parlante Portable Bluetooth Jbl Flip 4 Calidad Verde ,149,NA,0,3,18 cuotas,288.56,NA,Envío a todo el país,NA,NA,4.8,205,http://perfil.mercadolibre.com.uy/EXE+SOLUCIONES,https://articulo.mercadolibre.com.uy/MLU-462992396-parlante-portable-bluetooth-jbl-flip-4-calidad-verde-_JM,173,26,4,1,1,#462992396,JBL,GLIP 4,16 W,Activo,515 g,NA
1067, Par De Caja Acústica Parlantes Usb/sd/fm/bluetooth Y Control ,3880,NA,0,100,18 cuotas,215.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MILOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-449434152-par-de-caja-acustica-parlantes-usbsdfmbluetooth-y-control-_JM,NA,NA,NA,NA,NA,#449434152,NA,NA,NA,NA,NA,NA
1068, Parlante Portatil Bluetooth Aiwa Aw S21 + Envios Gratis ,34,NA,0,10000,18 cuotas,65.45,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MONTEVIDEOPC1,https://articulo.mercadolibre.com.uy/MLU-463106295-parlante-portatil-bluetooth-aiwa-aw-s21-envios-gratis-_JM,NA,NA,NA,NA,NA,#463106295,Aiwa,NA,NA,NA,NA,USB
1069, Parlante Portable Barra De Sonido Bluetooth Fm Sd Eclipse ,1190,NA,0,20,18 cuotas,66.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ECLIPSE+ELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-456140986-parlante-portable-barra-de-sonido-bluetooth-fm-sd-eclipse-_JM,NA,NA,NA,NA,NA,#456140986,Eclipse,e07,NA,NA,NA,NA
1070, Parlante Bluetooth Amplificado Sony Mhc-v77dw ,899,NA,0,100,18 cuotas,1.730.57,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ZONA_OFERTA,https://articulo.mercadolibre.com.uy/MLU-460449320-parlante-bluetooth-amplificado-sony-mhc-v77dw-_JM,NA,NA,NA,NA,NA,#460449320,Sony,NA,NA,NA,NA,NA
1071, Parlante Activo Bluetooth 1.1 Ch 1800w Xion Xi-sd90bt ,35,NA,5,10,18 cuotas,67.38,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIACELL848,https://articulo.mercadolibre.com.uy/MLU-459149036-parlante-activo-bluetooth-11-ch-1800w-xion-xi-sd90bt-_JM,NA,NA,NA,NA,NA,#459149036,Xion,XI-sd90bt,NA,NA,NA,NA
1072, Parlante Jbl Bar 3.1 Inalambrico Bluetooth 450w Negro Nnet ,527,NA,0,999,18 cuotas,1.014.47,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-464176935-parlante-jbl-bar-31-inalambrico-bluetooth-450w-negro-nnet-_JM,NA,NA,NA,NA,NA,#464176935,JBL,III,25 W,NA,30 kg,NA
1073, Parlante Profesional Activo 12 X2 Xion - Nario Hogar ,399,NA,0,6,18 cuotas,768.08,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FATIMA+NARIO,https://articulo.mercadolibre.com.uy/MLU-458070890-parlante-profesional-activo-12-x2-xion-nario-hogar-_JM,NA,NA,NA,NA,NA,#458070890,Xion,NA,NA,NA,NA,NA
1074, Audio Speaker Bluetooth Portable Parlante Xiaomi Portatil ® ,75,NA,0,1000,18 cuotas,144.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=ldpBTE1tSvChGzOcsc2IOh%2FfxMKfrfQnQYU47cDKQRp%2FV95zpteX6aEHksgt4ad%2FnF6c%2FsHPvA87ZnELdEYg3liyJdycAgOQXby%2BSTbS%2Bzu0XB0jqUUUMtofCR90yZY8wQ9B2g1Clz%2BTtDCdSZZs1ys8m8tlC6PiTsK%2BKLuMNiqfiqe3GQ4WXLOF9iBYldsHBW32%2F46LidpW5CpFNNft%2FgkaqIeO09EXbY628DYs3NvIOSN68%2FaxS7jZ2mtEOZK2abPu1OBFm8CNdnK42AAIIE2YtxAH8ykJYNlXdYO8fwD6zZrQKoVG2szpmwjBY7mxpQY891Qilqj5EuSBb5V%2F9bBdrcIGde2IkGpT6%2Bsfw4osR5DpOHLBz7AMARwKwpEX80DkI2rXFMHQX0t75QiuD7UCypnoDNnINHZJe1MbvqEEbo9dSfJ4iftEbIFARdHgNZ4SjIIQUnOeqtfM%2Bj5%2B7skCanqIZxNmZjqjcA1KZ11IGAIB7o%2FI5AYOrNtFJt03u9dnSvtifhOJRDfHvrvWZZ82g%2BIJ%2FNvv89dLOujFrTimb5Gl72rxuL4svKCNU5bxojkGeE%2B3d0faWOpBOA%2F81j8QZGo1aIcV86%2FGqTCAFqK%2BsmoZI9XITNbJrNgTXlQCb%2B2WgQKGn1IVsovFY9K2FHqRMKpxrdQMFWEPRcIh9ao7W%2B%2BrA23g7IEEuhxKNQKhGDb5r7trN0jxnqFdxpge1m%2FXN9B%2Fy%2BiOr8y6CgayCUc31f5%2Fbdnm8PYkcFM%2BJRsLQ%2BDgvxGeLQKQ8%2Feyuuwh1V0evd0%2Bikej7WiMsnhAXHMPeQ80pjWm%2Fmw2b0xlQaM7P6phEY07QE8jiS4Ck6xPUOi7%2B62qdMusnpXWhyWbIPKdwZEzWlfWSAcw00kCodran2eG9kB5Ov0ebEpuyM%2FS%2BgfXs82FrdplJ14kDZcCO3kNj4IWEFcdMgqa2w%2Fd5FDF7qmIO3Ecj%2FG6naPEu9kJ4hzQ%2Bycw56osi9Z2a2LPrV9lTu2bRU%2FrZh1kKdUDzQJ6I9uMjEm6JI6R%2F6PuFdqxlpbNHlTXtLQFf7r2TNKIs4GinWIb%2BbvJex59yLqi7tULtVanLSchTwlMg7lJCWWJEnIUl2L8UlVHNNWzYS21a7rFidBsGyiU88XjeSOi6XCWwJyUEN5qgP%2Br%2F0WCgt7HmXBl5XILi1daRhFwg7NFB2GqKVI2n2qI8EBUvAfrU%2BDx7cLymsjELnuIkhANGR1xvluH7r4p2yvI4llOsA9qc%2BaQaCRo5c7OlrgNYw8g%2F8QDUJjBy%2FNIlGK8oZKLQZSU586Cw1M6gGSqDQvBiowl2wTjGoq06qSYSQwKwsE3DoL4JmUNhmhzrcPkCU1%2F1C36BqGJt2ODPK4VnCoEttq2eHj7LwtxtlacSVCfg9fUKTju%2FKbQUoacS0GestF00hhAWK2JV50i9xt0NgS3hgwri5tyDBjgk%2F6vKNVVO9BgE7FahQKfXdEs2%2B51ktjv%2Bgj3v%2BRtJMS5Eg62rqaT6D%2Fr2GQLh2HmTn0hBA%2BpqRrsD1N56T7cOnLsonO7yD4uTESJbrvXsNaepKQ%2FXA6RHvXx3sRSVhDXfIo%2BZ3GGiNfpAa3245B1Is%2BjAa1mRtyW3oAYVX8iukPmksU79gry5QwrSx5IN6c8Nwb6HWeGxXbT650wx%2BMv4CVzYT%2FU1k5SDyq%2BYIOA7N3vm5rLfi%2FWvhuy%2Fodk0kxO7cdf4qqR,NA,NA,NA,NA,NA,#464831316,Xiaomi,NA,NA,NA,270 g,USB
1075, Mini Parlante Portatil Bluetooth Inalambrico Aux Micro Sd ,690,NA,0,20,18 cuotas,38.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TWAGROUP,https://articulo.mercadolibre.com.uy/MLU-461812684-mini-parlante-portatil-bluetooth-inalambrico-aux-micro-sd-_JM,NA,NA,NA,NA,NA,#461812684,NA,NA,NA,NA,NA,NA
1076, Parlante Klip Xtreme Kws-603 Portatil Potencia Calidad Febo ,650,NA,1,99998,18 cuotas,36.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-451037884-parlante-klip-xtreme-kws-603-portatil-potencia-calidad-febo-_JM,NA,NA,NA,NA,NA,#451037884,Xtreme,NA,3 W,NA,NA,USB
1077, Bluetooth Parlantes Celular Fm Radio Diseño Calidad A ,390,NA,14,80,18 cuotas,21.67,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/E-COMMERCE.URUGUAY,https://articulo.mercadolibre.com.uy/MLU-444387610-bluetooth-parlantes-celular-fm-radio-diseno-calidad-a-_JM,1,0,0,0,0,#444387610,NA,NA,NA,NA,NA,NA
1078, Parlante Jbl Flip 4 Bluetooth Potente Colores Calidad ® ,3879,NA,0,1000,18 cuotas,215.50,NA,Envío a todo el país,NA,NA,4.8,205,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=Fy6p6SpXil%2FUGQa24xXbdMuSQN3w3559Ia%2BE3vbnwTFLhQoX1KSQzErzyr1DEnIQA6vjPbt0hbKJbytWyxmSPXp2FFRqnOfnonW9poSy4q5b0FyXhSelfRrRB34UAqzysxY3SOTDoa2hGhy7Mnr42OwYlP37F8B5R0H%2BIa0HQaFN%2B387yprEmz2%2BuryWw37BKah039Mo6Dc3UBNmkCiTgOOxE8WCkxQOgsJUwCJFyLdLWxv8bea0RimScnidg9%2F4%2Bd2P9uvZSlI0Oy1KiCxjSnLvaNOejTTmLZ35fjSSaWj0ZrGchKmt9gb3bwYuQHtBUPbF2hof2vTWq600%2B2wxZKKc8NdcQHK2abG3g%2FGejORBAmGEMALg79Lf2RE2LEbTI7HIDpERqJ6MoyRHYOzS5NkrO4lmJGoZl5AjwqDfrBYrzCuG%2BxriSGfGiVIPNjYtvep9cfF%2Ff%2FDgZQAHJw5qp6bQNGACc%2Fi16CiWW5xuIeq8ZuhL4cTkbpysg9coCansPrhk7EnUsT%2Fnoi9E0k%2FOjwiEXX8mjkHgEH3y0oRIq5ox5xUcV7JnzX4cEprnY8V0xGG5SosDpF%2BYaDdii8eruQKFE72QILqPUJ3gyinxSbJY%2BO1VO%2Blf79hfyZPOXNnhCuC4PaPWZFQJbG9NsW3pXBPk14raa%2B%2Bd1YOCpqajHg3bgWQsXu29QB%2BVkZMiSVl%2B%2F4chKa%2F6rNTh68ApPJON1gLjJs%2BGdMpdpH2yVqVDe4o9PK%2F8Y1zBpU1tlXR17%2BiBgGIKWeW1ZNC0m6ntSVTgprnmQM5n%2FMSwWPkCKTA3EsWWEGtrx2JPOi0JiqE0Q6cloFEMfTMwvfHwiwIWSIcX41muBfc5riUGhKwN1kwQ7tnAEm%2Fp0Fwc3Nr2fG9i07aFA2JSivVcJVtjLxBA14WTYiWYtRt2rhm%2Fs6oirHjYrjeM52faIEMNBZiHAsUC3zgtW%2BPvv%2FZCfE1eSjL2hLW1RlDg3m7Req3R%2BG%2FXuelv2%2Ff%2FOdA9n9QCgO8xsyAA9pC4zq9V5Lpd%2BydlF%2FgAMqTN390tI8haSM0R0TZgLgBB58fRZlwl9sS59q2axY0KufnjJOtiDWDQt5TglPqWCT82yRrCqGWzJf6hZQrT4sZW1H%2FJY09PLw5JYTBPHK5q0IqsjJeSn1Rp2QRZ4B1diFu1AvKNG5nfkMPRnrBdT634sVeSaXf7QAkPN67xyzWoAUXXpz%2FtwaE7I%2BZ33vSDg8OagtBRXfw8PugnJ%2B2l6q4xI4sg86%2FWtgGbPrqr7wUbOoulFfMT0Sn7bIZiDtw58OE8UTeJBaKGWxWZ9Al%2Bx%2FA4OPLlU%2BrfS7Sy2mYjcREQUgXYArv8D9QNdE7FSLYnK4WlsqT4iasjKCdg2ooEB9Qvx%2B74JqWbahXsFEGBP9FyLslEHscDhG19Xmtu%2FieFdX%2BM6BHUAC5Z7ZSPqyctrtb2gmARk7%2B8BnUuLsGl9f9odYZlJMD7RAEYHXdum%2FuHNuviG9IysriQXKET%2FncxSM%2BzSlD0%2B5wVx5DrpuKm%2BnxAxB6HTJ4pRAtWSSf1DRqAqSprII5DYGazw3yA9Vj%2Bo9ZErqg0R64I8oVGTh9kVCn4tk9VrPDc1IzWVi%2Fhq3fHZx3ZqSfClzKlF021KKBrfeCt9td6tJ3NEISeluePELuT0Djtzcajb%2FOt%2B2vaPce6G0AUWUKwg5jk%2FTmUvTi2RoDW0JnZmwh%2FDF8%3D,173,26,4,1,1,#464528485,JBL,Flip 4,NA,NA,515 g,NA
1079, Parlante Bluetooth Xion Mod. Xi Sd42bt Geant ,39,NA,1,3,18 cuotas,75.07,NA,Retiro gratis en tienda de Geant,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ODALERSAODALERSA?brandId=522,https://articulo.mercadolibre.com.uy/MLU-455664532-parlante-bluetooth-xion-mod-xi-sd42bt-geant-_JM,NA,NA,NA,NA,NA,#455664532,Xion,NA,NA,NA,NA,NA
1080, Parlante Portable Jbl Flip 4 Bluetooth 8w Gris Envío Gratis ,4290,NA,0,100,18 cuotas,238.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-461973490-parlante-portable-jbl-flip-4-bluetooth-8w-gris-envio-gratis-_JM,NA,NA,NA,NA,NA,#461973490,JBL,Flip 4,16 W,Activo,515 g,NA
1081, Parlantes Profesional Activo 12000w Xion - Nario Hogar ,329,NA,0,6,18 cuotas,633.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FATIMA+NARIO,https://articulo.mercadolibre.com.uy/MLU-458071267-parlantes-profesional-activo-12000w-xion-nario-hogar-_JM,NA,NA,NA,NA,NA,#458071267,Xion,NA,NA,NA,NA,NA
1082, Parlante Inalámbrico Billboard Bb730 Resistente Al Agua ,20,NA,0,5,18 cuotas,38.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ENCONTRALO.SHOP,https://articulo.mercadolibre.com.uy/MLU-463377134-parlante-inalambrico-billboard-bb730-resistente-al-agua-_JM,NA,NA,NA,NA,NA,#463377134,NA,NA,NA,NA,NA,NA
1083, Parlante Bluetooth Jsx-002 C45-8 Circuit ,684,NA,0,100,18 cuotas,38.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-464333243-parlante-bluetooth-jsx-002-c45-8-circuit-_JM,NA,NA,NA,NA,NA,#464333243,NA,NA,NA,NA,0.5 kg,NA
1084, Mini Parlante Bluetooth M.tk 3w Usb Tf Fm Minion ,1091,NA,0,99,18 cuotas,60.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SIRIOURU,https://articulo.mercadolibre.com.uy/MLU-462844334-mini-parlante-bluetooth-mtk-3w-usb-tf-fm-minion-_JM,NA,NA,NA,NA,NA,#462844334,M-TK,NA,NA,NA,NA,NA
1085, Parlante Bluetooth Altec Lansing Life Jacket 2 ,4200,NA,0,81,18 cuotas,233.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URU-MARKET,https://articulo.mercadolibre.com.uy/MLU-450701774-parlante-bluetooth-altec-lansing-life-jacket-2-_JM,NA,NA,NA,NA,NA,#450701774,NA,NA,NA,NA,NA,NA
1086, Parlante Portatil Jbl Boombox Bluetooth 2x30 Watts ,799,NA,0,7,18 cuotas,1.538.07,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECSYS+ML,https://articulo.mercadolibre.com.uy/MLU-462599131-parlante-portatil-jbl-boombox-bluetooth-2x30-watts-_JM,NA,NA,NA,NA,NA,#462599131,JBL,Boombox,NA,Activo,5.25 kg,NA
1087, Equipo Musica 2.1+1 Ratsel Thonet & Vander ,239,NA,5,30,18 cuotas,460.08,NA,Envío gratis a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/LEAMAUSRL,https://articulo.mercadolibre.com.uy/MLU-449824330-equipo-musica-211-ratsel-thonet-vander-_JM,1,0,0,0,0,#449824330,Thonet & Vander,Ratsel,NA,NA,NA,NA
1088, Philips Bt50w Parlante Bluetooth ,47,NA,0,1000,18 cuotas,92.17,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PRODUCTOSREUNIDOS,https://articulo.mercadolibre.com.uy/MLU-461057891-philips-bt50w-parlante-bluetooth-_JM,NA,NA,NA,NA,NA,#461057891,Philips,NA,NA,NA,NA,NA
1089, Parlante Activo Top Digital Da160a Bluetooth Usb Micrófono ,98,NA,NA,264,18 cuotas,188.65,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LIBRERIASDELLITORALSA?brandId=564,https://articulo.mercadolibre.com.uy/MLU-458767805-parlante-activo-top-digital-da160a-bluetooth-usb-microfono-_JM,NA,NA,NA,NA,NA,#458767805,NA,NA,NA,NA,NA,NA
1090, Parlante Sony Srs-xb10 ,63,70,1,2,18 cuotas,121.28,NA,Entrega a acordar con el vendedor,NA,NA,4.9,8,NA,https://articulo.mercadolibre.com.uy/MLU-460462135-parlante-sony-srs-xb10-_JM,7,1,0,0,0,#460462135,Sony,SRS-XB10,NA,Activo,NA,NA
1091, Parlante Xion Xi-xt100 ,519,NA,NA,10,18 cuotas,999.08,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CANUS+SA?brandId=48,https://articulo.mercadolibre.com.uy/MLU-463977581-parlante-xion-xi-xt100-_JM,NA,NA,NA,NA,NA,#463977581,Xion,NA,NA,NA,NA,NA
1092, Parlante Jbl Flip 4 Inalambrico Bluetooth Blanco Nnet ,119,NA,0,999,18 cuotas,229.07,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463273531-parlante-jbl-flip-4-inalambrico-bluetooth-blanco-nnet-_JM,NA,NA,NA,NA,NA,#463273531,JBL,Flip 4,16 W,Activo,515 g,NA
1093, Parlante Jvc Xs-n218bu Portatil Con Bluetooth. ,2200,NA,0,NA,18 cuotas,122.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/KIOSCOGRANCANAL,https://articulo.mercadolibre.com.uy/MLU-459683979-parlante-jvc-xs-n218bu-portatil-con-bluetooth-_JM,NA,NA,NA,NA,NA,#459683979,NA,NA,NA,NA,NA,NA
1094, Ft701 - Parlante Bluetooth M.tk Usb/tf/fm/mic/aux - Negro ,2990,NA,0,23,18 cuotas,166.11,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ROCA+MOBILE,https://articulo.mercadolibre.com.uy/MLU-464451597-ft701-parlante-bluetooth-mtk-usbtffmmicaux-negro-_JM,NA,NA,NA,NA,NA,#464451597,M-TK,NA,NA,NA,NA,NA
1095, Parlante Inalámbrico Kolke Kpp-264 Plata ,28,NA,NA,15,18 cuotas,53.90,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DISTRICOMP+S.A.?brandId=11,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=fgdX8NViNuIVrnRcNrxAOcW6TMCKL9XAzGuTBZMT2FTNRgdZLKINRK8ifrqzYRyMpmy7TKmD0Un7wbtcOEJvmUseQ6vovkm%2Bz4Fm07xzonHJsNUWKC1LzhOv31cBLMic25aGEDQyRHhLsORIL5cRfg0XXnK11toRsOWSkCJVVDfOx99H5aWv1nquzyveEkbWZshgfdjl1qDUUMk%2FRy93D62gBxXHTL%2FtiKd6NJs8SI%2BUk0%2F5v%2B5Z37kvN8BuzMnl1MpE3sibALbK7H7qtBiBfs3Mw2Wl%2BDRRESui8hR1LfCNmO1bUSvZwyctVZiATJJ%2BrqTVab4S7Gm9Uhi%2BwFvtejVlM5PIEv%2FPomwT8tlUrhv0TVM5zWOoEm6KJjuDATugpVtl8EM%2FLsMOEgqDXNFlMpnvnKXZLgJmUy8OVB4qz8ZoGFZqYjv3N0hMIwY2Wm6LBD197g51r1GW%2BO1fmpPQqVGyJmyDZXZ%2FT8aFfZQTx3ZS%2B7Q%2BLQmYyEJO4frqBtQlrdS66gINrz%2Bj%2FYUEwLQYHDYYBVE%2FiXvRThpJdpbbcoddLkp%2Fu8oZeqLBCMKq6RzenClGO0iVxO7Dmbe4Bn6XX54MTLTC6BV4WG7SyJ522ZzE%2FWE8UEqFshes54UMQ46JC0m%2FWl%2B8Ik9jKc8gGpPYx1vrtKuKvU5%2Bireulnwm7WIxeh9c03%2F2owfAVUBUDA151tvkDafyTbZvJanp2b508GGZochIrO49jC96D9GkjtJkIwN7TU64Tv4HFKDQzSeePLdP7bGZJHn3Z43paX18eAyhypHChoV43lukV6I0WK1lFFe%2F0LxSxZnSNKg3hJXqIoZbpibwcLnJcl3eJoONg6pSlQDyJvcGpKJj8yEFTOA%2Fh5in9qd6TevxIOsRSdauWE2QJ%2FxMUYN42YU1UJ5onBCk117WG0DmaN7q69Og%2BPqlms4pCNpsduiebr7EC98ar5VAzy0VJw7Q2sGmZTOGxPKYfxkIzqHVpp8CtC8QqcDWAV6nBemkunjFRbB%2FPVMKWzENdcuYE04cChDHIZfHgclUPkXZRDzuCXxEfBtPWcQcU3HoIcQgqYHrZ9wc83mgBf61%2FAAQzN33GwPuD7XV3gQzoauOjI3QCvMSkBv7fbIvKvIdqmx9ILKQHcXsJn%2BDDS35DEwv5aVj0PfI7Vm%2BgM%2Be2tZF6FWOjBQxGoS734FhVhOta%2BE7WKSxLt9%2FNsHM4eucVH65XUAKjIz7jvrbJVTOMlFcQOaQtFFIGFsibBznHNrYSnrHEYKXZaRSly%2BO6miyAOzUtPxkgkwkKhKPWu4znBQqReeNha%2BSi9tEMh7hO%2BW3v1MIfqNgIRUar7lroX%2B3GRKvP7G%2FTFO2fR6qCnOmB3XnSTyo2M1mFQltuhe4VQy8KLDaJymKrGUtPES%2BO5rps0qnZLGGO6UW%2BErd4x0fIWzty%2B54P%2BL7JFEPBCPzM9bkWwHVPuLEvnBvsojqWrRDywh04j8xUzFU4FXplOVu6Evds05KkxHmpcD6hudBR3OhOhetM%2FP6lp24I7gXHdUJy1H1aMY1KVTm0cUNi%2BscMQuaJVQkcmjvgpLnC29NZKB%2FO6vPa4CuLjHeedEAfukKSl4kEsN1MnCuys%2BzG7DPP6R7VsuvQwRqFGL74SNuceDVjuVsE8XdsZDy3OQbkJtFA2xsDbjf43an62tIibjwIDfp%2BD1R,NA,NA,NA,NA,NA,#464327430,Kolke,KPP-264,NA,NA,NA,NA
1096, Mini Parlante Portatil Bluetooth ,739,NA,0,100,18 cuotas,41.06,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HAPPY_HOUSE_URUGUAY,https://articulo.mercadolibre.com.uy/MLU-462037859-mini-parlante-portatil-bluetooth-_JM,NA,NA,NA,NA,NA,#462037859,Ledstar,NA,NA,NA,NA,NA
1097, Parlante Portátil Recargable Luces Led Control Casa Imperio ,1195,NA,2,48,18 cuotas,66.39,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/IMPERIOGF,https://articulo.mercadolibre.com.uy/MLU-452979985-parlante-portatil-recargable-luces-led-control-casa-imperio-_JM,NA,NA,NA,NA,NA,#452979985,NA,NA,NA,NA,NA,NA
1098, Parlantes Sony Mhc -v71 - Kanata ,849,NA,0,2,18 cuotas,1.634.32,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/KANATAJUEGUETERIA,https://articulo.mercadolibre.com.uy/MLU-456223912-parlantes-sony-mhc-v71-kanata-_JM,NA,NA,NA,NA,NA,#456223912,Sony,NA,NA,NA,NA,NA
1099, Parlante Jbl Pulse 3 Bluetooth Sumergible Ipx7 Tsuy ,299,NA,0,8,18 cuotas,575.58,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/TS.UY,https://articulo.mercadolibre.com.uy/MLU-464570954-parlante-jbl-pulse-3-bluetooth-sumergible-ipx7-tsuy-_JM,1,0,0,0,0,#464570954,JBL,Pulse 3,20 W,NA,NA,NA
1100, Parlante Bose Soundtouch 20 Inalambrico Wifi Bluetooth Nnet ,607,NA,0,999,18 cuotas,1.168.47,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-453780661-parlante-bose-soundtouch-20-inalambrico-wifi-bluetooth-nnet-_JM,NA,NA,NA,NA,NA,#453780661,Bose,NA,NA,NA,NA,NA
