search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Tipo,Color
1072, Casco Moto Jiekai Capirotazo Arriba Viseras Doble Carreras C ,145.99,NA,0,2,6,24.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-460909083-casco-moto-ls2-ff-397-vector-blanco-azul-integral-_JM#position=15&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#460909083,NA,NA,LS2,NA,Vector,NA,Rebatible,NA
1073, Hjc Sólido Is-cruiser Half (1-2) Casco De Motocicleta Sh... ,17.114,NA,0,4,12,1.426,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-480606328-casco-moto-jiekai-capirotazo-arriba-viseras-doble-carreras-c-_JM#position=16&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#480606328,NA,NA,Jiekai,NA,NA,NA,NA,NA
1074, Casco De Moto De Carretera Bell Mx-9 Adventure Mips (negro M ,117.993,NA,0,15,6,19.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDA+ESHOPEX,https://articulo.mercadolibre.cl/MLC-456801537-hjc-solido-is-cruiser-half-1-2-casco-de-motocicleta-sh-_JM#position=17&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#456801537,NA,NA,HJC,IS-Cruiser,Solid,NA,NA,NA
1075," Casco De Motocicleta Agv K-3 Sv Balloon Helmet (red, Ms) ",36.99,NA,3,2,6,6.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=HbjBHdj6v49NkTkVtdWAgK%2BBwDAUrnc%2FzSi3rJBu4ip3w1p%2Bos2fWCxWp%2FrsMeZq7%2BDNejIbtXFyaiJ5zhWBr7tN4Y19qu8HxTcXolyBuYWQ5uGASZbnmegicXiuA%2FOpMhnvD9rfshDQAHQ6vaGPWhKyvn3LnoQxbnYw9xW9uAhDk5%2FFVAmJAwlv59yZ6zdld0KsUqmOw1T9YUCv0Z%2F%2F2zEHEK2dtxbDSUDU9DjHcgk1Tss2m%2Fmxofn0tckvhmG5J3utwsQSkWczxxkhpDvV09wDINzmOjk9HmCooN2ywl7uHBa4BkrE61YfTG99LfdjhKvWg1S6mioae9SVq4lpAifGw5KOHj1bjKsxAs%2FS9upzIlms6QXBQ47PstRQin0twZeUqkCwLSAAzYgr%2BVIZEkphcyBGypjRHgWQSCwHEl0W%2BiXsnx%2BQOfvluSoa4OlrWPhIJWGiWdndRY1iO7GtSBWWWxfQSLFognwFD6Ei1cuvsF54tOgmihz%2FBD7O04RKb50sAArE0eYaKhL6YmAvEk4JmNEMV8TUhSbOU8CL%2B84uHDd3vgJuH8LB4KtUsWeU2nHnp6OjRgZXrcyR%2Byw8wyBi9jCJL%2FCVVTaV2fozaLCD%2Fuq3qzLBjOHKyMY6kG80rvbUt4evMmbh4cDMn0T%2BgkcjH25dmvZktK1Op5XmziA%2FhFHA8RwNAx3er0%2BamAKc%2BUL%2BbEwPPHYTNbG1PTUAvAqa3DzFv%2FFeYOVko28xT%2FaEVhgnFmkdc9cDT%2FkJPZRfKZboWQXirWq5x09Li2B%2BCaj4L5usR3XERrVU0aqDkMRbMIrAv6%2Fm2cbLplWyV93rbO%2BFA2XEGXkTjUEc8FFpGpYMWub3nhHc%2FZmM06YGkGwc8uOF%2ByPahOKr0bxp5ta3ztwe1PbNO3FfgzcXKejrByA7APr1aBw4RmGdwLaiIKyXKslEONm2A4CHRb0Jctly5afNy49xhDzYvKQOBnCo%2FRXZ%2FS5CQpwECYiCXqeUAfQgPcUpue%2BbRML3fHk5GuvkZ%2FR%2FykFjBSac18ZE5zZT7g9u%2FxW3NS%2Bp83dQwzjLOQUo7d3xOnaSq3UsBAJkp0HdExk7CFxNuPwvVk%2FhsG%2F0rFW%2Br6JTvE2XVuHKlMTP1sFoC2MzCnhlqMRnKdtNVXM1JgMKdTgsDwr1FbyaVtA625yCLliIFUS9hGkdbwMG78NjGewmMuUc%2FAhL84ENmyXBvA96L2WTZgzcz04lQuMLabS%2FX1OW89%2B12EKTES34BYZIf3yiD2wKPIouG7mOWSf4HhWpVtc2WeATPtLoCgNbaVMZtoaeOhAhBPJzJ4TYWdVMRyviqdne6mVmrFItKlPlPbEFxquVoaye%2Bih7k55gB2yG7%2BAaPqgFI3yiL3EiRq2EN97tb2y3580bBkN54n9jF30ikQuNaLXzqFPjpcDFhSrWpuYp8A%2FhvK8CFUm38AtwqbdkQ7rmGptbFJfn7USvWwK70b6tEBJUWgwamWgYVZZpqgjxVZ84Z7ewYRCJnK9FNkUvkLxIQYFHziyp1qdUK%2F3qVuDtKsJtsIxpCnKlZUx6AKlfKrv3n3YjNAw%2FLeZldYmx0ERvx5IXe1LtwC7VpSYGMMP45xzVGaEl66ulsPtbp%2FIavshMAz7MhQyln8wVifIQiXIK82SGMvvniSu61I%2BOv7tmNyK4SHZ2zxoMBl4Im1BeoWmYSHCHRt8Nzz%2FNoJ4W3pExZ8drFD9JQ0LpQR7UfOeUVx1vlF8%2Bn9rlxX6%2BU7dedsBIg%2BgfH1qDYvfuyAjBx3g8f5VGhKFpFD4NEzWqLn5%2B6WriH9N%2Bol54%2F2%2FtBuc%2FU3%2FpfDAJebIYYtvOdaNRsNIVzHbJ%2F9RRxmSqZFgcg7rte3dKL7ph1YicGNYvK1N3yFkbGCG4gJMgxs5wic2aoXa4jUqzR1U%3D,NA,NA,NA,NA,NA,#477177818,Camuflaje,NA,GHB,NA,158 Abatible,Rebatible,NA,NA
1076, Casco De Motocicleta Agv Unisex-adult Full Face K-1 Helmet ,287.541,NA,0,100,6,47.924,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-473556315-casco-de-moto-de-carretera-bell-mx-9-adventure-mips-negro-m-_JM#position=19&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#473556315,NA,NA,Bell,NA,MX-9 Adventure,Integral,NA,Negro
1077, Casco De Motocicleta Core Vintage Open Face Helmet (flat Bla ,380.869,NA,0,99,6,63.478,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239573-casco-de-motocicleta-agv-k-3-sv-balloon-helmet-red-ms-_JM#position=20&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478239573,NA,NA,AGV,K-3 SV,Balloon,NA,NA,NA
1078, Casco De Motocicleta Fox Racing V1 Boba Fett Limited Edition ,290.643,NA,0,99,6,48.440,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239638-casco-de-motocicleta-agv-unisex-adult-full-face-k-1-helmet-_JM#position=21&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478239638,NA,NA,AGV,K-1,K-1,NA,NA,NA
1079, Casco De Motocicleta Hjc Helmets Unisex-adult Full-face-helm ,69.636,NA,0,99,6,11.606,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478240670-casco-de-motocicleta-core-vintage-open-face-helmet-flat-bla-_JM#position=22&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478240670,NA,NA,NA,NA,NA,NA,NA,NA
1080, Casco De Motocicleta Ls2 Helmets Visor For Ff328 Stream Evo ,305.756,NA,0,99,6,50.959,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478240858-casco-de-motocicleta-fox-racing-v1-boba-fett-limited-edition-_JM#position=23&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478240858,NA,NA,Fox Racing,V1,Boba Fett,NA,Cross,NA
1081, Casco De Motocicleta Nenki 3/4 Retro Bobber Open Face Helme ,91.718,NA,0,99,6,15.286,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478241665-casco-de-motocicleta-hjc-helmets-unisex-adult-full-face-helm-_JM#position=24&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478241665,NA,NA,HJC,NA,NA,NA,NA,NA
1082, Casco De Motocicleta Troy Lee Designs Se4 Polyacrylite Facto ,58.062,NA,0,99,6,9.677,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242090-casco-de-motocicleta-ls2-helmets-visor-for-ff328-stream-evo-_JM#position=25&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478242090,NA,NA,LS2 Helmets,NA,Stream Evo,NA,NA,NA
1083, Casco Moto Integral M-61 Rojo Brillante Mica Tinteada ,145.684,NA,0,99,6,24.281,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242228-casco-de-motocicleta-nenki-34-retro-bobber-open-face-helme-_JM#position=26&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478242228,NA,NA,Nenki,NA,NA,NA,NA,NA
1084, Cascos Moto Y Deportes Motor 399-1013 Ls2 Helmets ,211.025,NA,0,99,6,35.171,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478243567-casco-de-motocicleta-troy-lee-designs-se4-polyacrylite-facto-_JM#position=27&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478243567,NA,NA,Troy Lee Designs,SE4 Polyacrylite,NA,NA,NA,NA
1085, Casco Moto Cascos Bicicleta Cara Completo Táctico Plata ,47.99,NA,0,10,12,3.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME+STORE,https://articulo.mercadolibre.cl/MLC-478678268-casco-moto-integral-m-61-rojo-brillante-mica-tinteada-_JM#position=28&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478678268,Blanco,XL,GHB,NA,M6.1,Integral,NA,NA
1086, Casco Moto Mx Oneal Crank Negro Multi ,469.459,NA,0,100,6,78.243,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPREONLINECHILE,https://articulo.mercadolibre.cl/MLC-480361078-cascos-moto-y-deportes-motor-399-1013-ls2-helmets-_JM#position=29&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#480361078,NA,NA,LS2 Helmets,456,Factory,Cross,NA,Black matt
1087, Obk Cuero Harley Casco Motocicleta Cara Abierto Helicóptero ,51.416,NA,0,200,12,4.285,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CIMAALEGRIACL,https://articulo.mercadolibre.cl/MLC-480558713-casco-moto-cascos-bicicleta-cara-completo-tactico-plata-_JM#position=30&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#480558713,NA,NA,NA,NA,NA,NA,NA,NA
1088, Hjc Flow Cl-max 3 - Casco Modular De Moto Para Mujer (tal ,118.75,NA,0,5,12,9.896,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/MOTOXTREME+STORE,https://articulo.mercadolibre.cl/MLC-480746406-casco-moto-mx-oneal-crank-negro-multi-_JM?searchVariation=34013571540#position=31&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,2,0,0,0,0,#480746406,Negro,M,O'Neal,Challenger,Crank,Mx,NA,NA
1089, 3*motociclista Adulto Motocross Off Road Casco Racing Cascos ,67.532,NA,0,15,12,5.628,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SILINGGYCL,https://articulo.mercadolibre.cl/MLC-481716383-obk-cuero-harley-casco-motocicleta-cara-abierto-helicoptero-_JM#position=32&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#481716383,NA,NA,SILINGGY,NA,SILINGGY,NA,NA,NA
1090, Universal 6mm Hilo Motocicleta Scooter Llevar Casco Botella ,220.883,NA,0,NA,6,36.814,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-497006901-hjc-flow-cl-max-3-casco-modular-de-moto-para-mujer-tal-_JM#position=33&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#497006901,NA,NA,HJC,CL-Max III,Flow,Integral,NA,NA
1091, Casco De Mujer Para Moto Armad ,43.251,NA,0,200,12,3.604,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TOMTOPWHOLESALECL,https://articulo.mercadolibre.cl/MLC-486500481-3motociclista-adulto-motocross-off-road-casco-racing-cascos-_JM#position=34&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#486500481,NA,NA,NA,NA,NA,NA,Cross,NA
1092," Portador De Casco De Moto Strap - Manos Libres, Accesorio ",65,NA,0,10,6,10.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=R0eyjt5QARqn610kD%2FYvyU9CMlnk2nlG6ogZ8NrBbbY22bXE8bpWSzXKMDh5ki6pIspDbsJzih7Q3Z1YRrwTNqng%2BhA%2FO4GczBrl%2B2pSxHRNA9W7uuRj1yUkxkpnNr56ypcLX%2BK%2FfSKm58i85RPcD7MxCr3zn0w1pMhcBN%2B61ri%2BUqLjaQymveBkqZ2i0tAPwXCDurcqHhSfalU8NlyHslKVKl9YocbZGSIZvKIOAm5HjBkDaR%2BGFWDXiSi%2B6ViuuKXJuFGX8nr37qohBSl5QurxP5vxxgx73fmC3id69WpOt1nHO792LQ1DCMfOsnjasLMbTKr1E3qwX41gRt6gRFNrR7qNxA4jdceHYfEV1zuRZbGYGMCag0PhsH9G%2BeTltu3dxIHzH%2BDDWqNCPN84pyUZ1G2F23zlSkFBn0RVeDZSHnL%2FxkWmQJtaT8HWg8u8%2FNZZLfx0Yq69whhl3JkqXfbd34HZhL4HIj0tQJ8cKRiEB4543EaAbcdPybdkMRJSMC%2BrxTeUVxJBDLafrd7NpMwgvmo%2F0MOFUgvjP%2FouR4kvxyhKljvnXyaMdvnJj9STRdynB3xaQ%2BdRw9uK4QcJy8OSbEmoeTyWvtgNIYpWzDFrLpLCcDljjGLLURGd4VecDwQ8vavl%2B6Nvyyt6KEmLjP4cCxm4lRzHlDmyVUkHaMEFoDyJFcoqUaJt3wCEYWbJj9uSWCJj5EY32fodvYl7hrxJLQbvUXhSqm34HPNyhUNKaRy9VcSlqegiRxUo5D%2F%2FIqveK9vkRxr%2FmSO6Z6BLOl39qiBi6CR6eVGax320hcFniN9nAz1H0JANpPHmlUfS9KId8CZNNTUCCXhEtfWaBD4FVaTML29Clo0%2FBmu%2FnEoVQF5hGwLhLCh%2FqncsbX6PGVHvv%2BRrwAxSPK0dp3BeMKhLgctire9mBAKziQqxd5Ip54QJu9QOeZVT8zYWyOCwWkjnaTBzsFKxHi3lmZz61megqQFlUE2NZ4pI33yYPG%2FaHXGasAHYDru6BxVnquEl%2FTpewc25Bn%2F7I%2FSWPd3bhSydBCTwwVRWN5u%2BEGSR7w4VHQKhj9mSMS%2BsOXrf41yxWYa9%2FZY1EMQJRd3AP4mB103%2BRX8o11l2ElDtqVBLG2ZWh4WwLXwztjmV9bbx%2FeLbEAOCaRS1MT5dFKv8qGT7wY15LIe6yIMO98RbdYTiYcUwPQR5rfyh5LZeJnVnFTZ38XQOMnkm2hyPwFqPscE2zMjTg8PuiwnWw59utvcwqIurTDWlto2hTgT%2BBMH5G2ZulmPT5r5VWwbWnNnFlsC5hel55ZEKe4SvVvjiD0PzP2l5vPsZRv9Ek3iUgXpBSZFJqD0rYc9UDizzeyACPRMJC%2FOpEzlpRpNb06yrQ%2FOk0Q092FwOO%2FSmzGiObk420BoW%2Ff6rhXVs%2FdUf2SvUOh6oS2yfs4YIoEC4YaXVpVts4PJFU%2BmSLP8dDvuz10UYmpCbJFGrl3K9AAZSDFOECYcQ01uf%2BR13PlX08HEZsW4wM%2BHXa8Bgz7UG6fe6CycPknoGOf3oJJ%2FbBOznB3U5orietXUKIJ6J4WRlApMqHhqeHr3GKx9vpue2T3nqTfaOg3hSUJNnqeB1%2FXv8mqdyuWq2JR70N7B9kzHvg1Lgr9CVa%2FsWUEZ%2FekiB4LdtFFNarqxqyeqEP2csU0OQygX6bSlUISEal%2BipTK%2FmACC3nGYrhUYJvH7LxifHhg0C98l1EIRwdR5zPn%2FFc5ubqrBmY2N%2FoD%2FFer7IP5nDIl2PTkxfucmSGRmj5IKf1YM%2FYWsfvsTZKPXCAg%2FozymxiFuKdTTOmAoxAKjnS6R6HYk6UCdufpFlMB6Pv93uL75bempQW5xXMs7p0lTkjoTR%2Boz4KTN9Mljbw0r34gg5UwwTLyne3PKUTHZN,NA,NA,NA,NA,NA,#456425577,NA,NA,Yohe,NA,950 abatible,NA,Rebatible,NA
1093, Casco Moto Integral M-61 Thunderbolt Azul Matte ,1.665,NA,0,31,12,139,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492499763-universal-6mm-hilo-motocicleta-scooter-llevar-casco-botella-_JM#position=36&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#492499763,NA,NA,NA,NA,NA,NA,NA,NA
1094, Casco Moto Armad 813 Integral Zdh Blk Orange Norma Ecer2205 ,45,NA,0,4,6,7.500,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JJYAUTOMOTOS,https://articulo.mercadolibre.cl/MLC-493196449-casco-de-mujer-para-moto-armad-_JM#position=37&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#493196449,Blanco/Rosa,NA,ARMAD,NA,Pink,Integral,NA,NA
1095, Casco Motos De Cross Enduro Posh Racing ,50.99,NA,0,7,12,4.249,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AMERICANIMPORT.CL,https://articulo.mercadolibre.cl/MLC-499009473-portador-de-casco-de-moto-strap-manos-libres-accesorio-_JM#position=38&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#499009473,NA,NA,NA,NA,NA,NA,NA,NA
1096, Casco Moto Shoei Rf-1200 Rumpus Tc4 ,47.99,NA,0,20,12,3.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME+STORE,https://articulo.mercadolibre.cl/MLC-478449050-casco-moto-integral-m-61-thunderbolt-azul-matte-_JM#position=39&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478449050,Azul,"L,XL",GHB,NA,M6.1,Integral,NA,NA
1097, Casco Moto Shoei Neotec 2 Excursion Tc3 ,53.99,NA,2,90,6,8.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-440296002-casco-moto-armad-813-integral-zdh-blk-orange-norma-ecer2205-_JM#position=40&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#440296002,"M,L,XL",,ARMAD,NA,813,Integral,NA,NA
1098, Casco De Motocicleta Agv Unisex-adult Full-face-helmet-style ,48.9,NA,0,NA,6,8.150,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALDSMOTORS,https://articulo.mercadolibre.cl/MLC-457898353-casco-motos-de-cross-enduro-posh-racing-_JM#position=41&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#457898353,NA,NA,NA,NA,NA,NA,Cross,NA
1099, Casco De Motocicleta Agv Unisex-adult Full Face K-1 Soleluna ,389.99,NA,NA,2,6,64.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-465064141-casco-moto-shoei-rf-1200-rumpus-tc4-_JM?searchVariation=27015095354#position=42&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#465064141,TC-4,"L,M,M,L",Shoei,NA,RF-1200,NA,NA,NA
1100, Casco Moto Guzzi Jet Helmet Brush Grey M ,479.99,NA,NA,13,6,79.998,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-465068416-casco-moto-shoei-neotec-2-excursion-tc3-_JM?searchVariation=27018363342#position=43&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,2,0,0,0,0,#465068416,TC-3,"L,M,S,XL,S,M,L,XL",Shoei,NA,Neotec II,Rebatible,NA,NA
1101, Casco De Motocicleta Scorpion Covert Solid Gloss Adult Stree ,350.794,NA,0,99,6,58.466,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239630-casco-de-motocicleta-agv-unisex-adult-full-face-helmet-style-_JM#position=44&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478239630,NA,NA,AGV,NA,NA,NA,NA,NA
1102, Spiderman De Cara Completo Casco De Moto Por Nenki Para H ,380.869,NA,0,99,6,63.478,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239632-casco-de-motocicleta-agv-unisex-adult-full-face-k-1-soleluna-_JM#position=45&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478239632,NA,NA,AGV,K-1,K-1,NA,NA,NA
1103, Motocicleta Dirtbike Atv Snowmobile Cascos Casco Warhawks ,172.872,NA,0,99,6,28.812,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242222-casco-moto-guzzi-jet-helmet-brush-grey-m-_JM#position=46&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478242222,NA,NA,NA,NA,NA,NA,NA,NA
1104, Casco Bell Moto-3 Off-road Motorcycle Helmet (classic Gloss ,320.718,NA,0,99,6,53.453,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242583-casco-de-motocicleta-scorpion-covert-solid-gloss-adult-stree-_JM#position=47&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478242583,NA,NA,Scorpion,Covert,Solid,Multi-Modular,NA,NA
1105," Casco Para Motocicleta Con Lentes Harley, Bufanda, Visera ",141.881,NA,0,NA,6,23.647,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-478623950-spiderman-de-cara-completo-casco-de-moto-por-nenki-para-h-_JM#position=48&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478623950,NA,NA,Nenki,NA,Spiderman,NA,Integral,NA
1106, Casco Moto Airoh Switch Sign Rojo (talla M) ,37.77,NA,0,NA,6,6.295,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-478688505-motocicleta-dirtbike-atv-snowmobile-cascos-casco-warhawks-_JM#position=49&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#478688505,NA,NA,Shu-Band-It,NA,NA,NA,Integral,NA
1107, Casco De La Motocicleta El Modo De Luz Fra 4 Led Casco De ,428.069,NA,0,99,6,71.345,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-481552586-casco-bell-moto-3-off-road-motorcycle-helmet-classic-gloss-_JM#position=50&type=item&tracking_id=03166775-f0e0-4c7c-bb8b-ded8f0ccb13a,NA,NA,NA,NA,NA,#481552586,NA,NA,Bell,NA,Moto-3,NA,Integral,NA
1108, Casco Motocicleta Chin Mount Para Cámara Acción ,10.309,NA,0,12,12,859,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TELEONLINECL,https://articulo.mercadolibre.cl/MLC-478293731-casco-motocicleta-chin-mount-para-camara-accion-_JM#position=1&type=item&tracking_id=8319ae9a-24f0-462c-bdd2-ec8bd27d22cb,NA,NA,NA,NA,NA,#478293731,NA,NA,Telesin,NA,GP - HBM - MT6,NA,Integral,NA
1109, Jiekai Casco De La Motocicleta Flip Up Visores Dobles Helmet ,20.068,NA,0,4,12,1.672,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TOMTOPWHOLESALECL,https://articulo.mercadolibre.cl/MLC-481759119-jiekai-casco-de-la-motocicleta-flip-up-visores-dobles-helmet-_JM#position=2&type=item&tracking_id=8319ae9a-24f0-462c-bdd2-ec8bd27d22cb,NA,NA,NA,NA,NA,#481759119,NA,NA,Jiekai,NA,NA,NA,Cross,NA
1110, Rebajado Casco Moto Vega ,50,NA,0,NA,12,4.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JUANVASQUEZSO,https://articulo.mercadolibre.cl/MLC-443077727-rebajado-casco-moto-vega-_JM#position=3&type=item&tracking_id=8319ae9a-24f0-462c-bdd2-ec8bd27d22cb,NA,NA,NA,NA,NA,#443077727,NA,NA,Vega,NA,NA,NA,Rebatible,NA
