search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso
1551, Capacete Moto Aberto Pro Tork New Liberty 3 Three Cores ,96,NA,2,23,12x,8.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1060,https://perfil.mercadolivre.com.br/SHOPCAR+AC%C3%89SSORIOS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=22Mbxt0J6NApIS9OVt0Yr%2Bc%2BWh7Jsy26mrei0U%2BB2p7pkS7qU4DSTT8nN%2BTI1kwMcnDVGCpXXCPkyDVMRSqZwH9M89HB1V5Ac9xqHb0uv7bBrufSTt2jCRmVaOc%2Bew7EDfbL7fFCGmCZUg9EOhb447oHHcNlTVrRaovCeVJO%2FaVpaOlEBe1kmgDXH0Cfu7oYD77snf83jOd%2B0GVeWvGFXfVrXxlNtSlsPuRbsjbUbfqm03epdJuuVDQdLMp0BuNAoDiQ8BMiLnf2NpLqdx7jHBZ0OpSLDDbWN6AsQpu6SeWwixw1U2tYmv2wr%2FW1y2IGIPU4x%2F1mcYD2r4Ug0XsZisNrAIM8eqd9mywx6MfK2SRqg5bQcANJqVxyoc%2Bab1PTX6FR06uNHpHgP9PS3cbXIcdoMbYY6j9sPVFxF46JIyLVfoZZ6nv99SHDwJK%2Bi9%2Ffan2wYrYBH0qIMgeEQL8boq4AJxEB8%2F9rz%2BvYza2hSWDcXlBQfG4xeYi%2BG7X6eWxxMmb%2BaCkjLUFh1qS6ObP0xt5T7gWX2B%2FgT8ZuZ%2BNWPbKqE4E6Tm73GGzwKqyyh5YfqfmOJgrGsHcM9iXdVCKTqnmTcw5WyqmgUrPibS26mVZHAzI6AHKcCmyigNWJ95GFUHEfZkgidgi67QR517nNwHX0EUw39ZjWOTqvy3mjua4DoMwbGt9qhjOEc9n8JWZtUnN5vFSMbSnxwp0BDvq5uVxyuyTckLaCu8PmxBAFbXXdcmkMECXr9ygz1YvJQ9XwLC4E8JBDDkNr%2BljAYxY2qv2IZHBe2cizVJV1SjugVxQTKYXZg8ujdOHKGewWnCJaCpMl6SsdfPYkzZRBFEif8fSJtip%2BdPHinbCAydBL%2B%2F5F48dXWsWTXlpUDNZM5w8SQfGeXyc8fShE17pUmK6bcbOHxGB5RsFZgqG%2FaSeqLJA85Us7v0GYMySzKP56iMPP77%2FU%2BaED%2B8A%2Fh3cGyl7n%2FBuADCq%2Fl8ZTFVe%2BnWD0Nh4A4a1FzjLVFNfNdDnHfl%2BM9A8vKOzP4F%2B7TiH0AmP%2BirZZ%2FFVJ76yhjBwxvY1eJg8aYifRVRhwh04CoOZI6c0%2FZVHoBhKkcuI8FBWEw25EzYbfNLtGF72%2BnY0%2BnTTDlK%2BQr2je4nIN8A2oNQdsLFJf6MoVW8Gh2%2FNh1htrfcWXN0qozk1hc95rmxznvv5jZMyyGu3nBGUpfUZAgCbsOtg1Dj08lO%2B9l5aVa9Gdp3kfAcoGsch78QFycc%2FYEvCYBh%2FlUhTpURiapLvqDmqXh0qCPTVSpWo%2F%2BwdO7aX59vlGuxchyvbbMawI0GkXDd48eE8%2BcGjWKHFHqni2tgBErWaet9TwR0snlBVkHwSJk8Ssk93vFTw9KbNKeI4FfB7%2BtaI7ULdxH2fCao1W3b1x8y1nDUTjdTAejDd5UX72W0RqLb8ZgDVn8NyeXLI66OYCtmx7XUBp0TYPWCWQOMu%2BmE5iOXAnjmbxgSOvb0imbw9B5X%2BKCZ3H1Z5w%2FjwMiYPNzp3WPiy%2Bs9rgh9v7BQYEjfOqbMLkPZce28Vsar%2BtJjN0mRtBUOhhWoxWowx01qU58quTH4AdEWruxb4W%2BTH6kdHU3Tg0EbArXYi5FfXdQ0SHrBDO5LD%2Bf9CyAPiBOWknKn0CfbOlQ0kZAZfPXzxqu%2B7J2CK5QEyOnZSPXhdVborLhufIcSaaE4Xes4CBTRs4LsxWNYEcBxuESehpUDrt%2F09UfGyFPNu0VciSxFQOXgTzx8qNRP4b%2Fj6%2Buuc7Y5TtMr%2BnBHzw6VdNzT7FwQj3NVQPhE6Mv6XppQh2rSDc4Lr1pkG9d%2Ba7g6rK04dpwMaDQQS25J7SU3CN%2FLNaih2dAVhGgjHs6KvhCmavDAWtY5SB8lr16p3mm91ZqdmeY%2BK7zKzq627mW8vQnyMrogxImsRPyM2TbpjPWj2OxjE0gS2iIWUtbw%3D%3D,761,203,65,12,19,#1194550553,Preto,56 58,Pro Tork,NA,New Liberty 3,Aberto,NA,NA,NA,NA,NA,1290 g
1552," Adesivo Refletivo P/ Capacete, Moto, Carro E Bicicleta ",16,NA,306,712,3x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,14,https://perfil.mercadolivre.com.br/ADESIVOS_FAMA,https://produto.mercadolivre.com.br/MLB-696700040-adesivo-refletivo-p-capacete-moto-carro-e-bicicleta-_JM?searchVariation=36681572820,11,3,0,0,0,#696700040,Branco,9x2,Fama Adesivos,Refletivo,Refletivo,Refletivo,NA,NA,Adesivo,NA,NA,NA
1553, Capacete Moto Pro Tork G6 Pro Vários Tamanhos E Cores ,139,NA,5,1976,12x,11.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-1181499402-capacete-moto-pro-tork-g6-pro-varios-tamanhos-e-cores-_JM?searchVariation=33168364152,NA,NA,NA,NA,NA,#1181499402,Vermelho,"56,58,60",Pro Tork,NA,G6 Pro,Integral,NA,NA,NA,NA,NA,NA
1554, Capacete Pro Th1 Vision Adventure Moto Cross Tork Tam. 58 ,228,NA,2,1,12x,19.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,649,https://perfil.mercadolivre.com.br/PLUS+FERRAMENTAS,https://produto.mercadolivre.com.br/MLB-820279092-capacete-pro-th1-vision-adventure-moto-cross-tork-tam-58-_JM?searchVariation=33107283623,475,98,44,17,15,#820279092,Vermelho,58,Pro Tork,TH1,TH-1 Vision Adventure,Cross,Simple,NA,NA,Adultos,Unissex,NA
1555, Capacete Moto New Atomic Skull Riders Prata C/ Preto Fosco ,210,NA,5,40,12x,20.07,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,436,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-754861389-capacete-moto-new-atomic-skull-riders-prata-c-preto-fosco-_JM?searchVariation=19218825014,311,83,26,10,6,#754861389,"56,58,60",,Pro Tork,NA,New Atomic,Aberto,NA,NA,ABS,NA,NA,NA
1556, Capacete Moto New Atomic Skull Riders Prata 58 Pro Tork ,210,NA,2,28,12x,20.07,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,400,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-756351568-capacete-moto-new-atomic-skull-riders-prata-58-pro-tork-_JM,293,77,24,3,2,#756351568,NA,NA,Pro Tork,NA,New Atomic,Aberto,NA,NA,ABS,NA,NA,NA
1557, Capacete De Moto Pro Tork R8 Fechado + Viseira Camaleão ,119,NA,2566,1817,12x,10.00,NA,Envio para todo o país,NA,NA,4.4,2115,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-801952712-capacete-de-moto-pro-tork-r8-fechado-viseira-camaleo-_JM?searchVariation=18180414541,1400,399,183,62,71,#801952712,"Amarelo,Amarelo,Azul,Azul-claro,Cinza,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Capacetes,R8,Integral,NA,NA,ABS,NA,NA,NA
1558, Capacete Moto Mt Revenge Zusa Verde Florescente Promoção ,799,NA,1,32,12x,66.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LEOMOTOPARTS,https://produto.mercadolivre.com.br/MLB-1159844523-capacete-moto-mt-revenge-zusa-verde-florescente-promoco-_JM?searchVariation=31507064411,NA,NA,NA,NA,NA,#1159844523,Verde,"M - 58,L- 60,XL - 62,XXL - 64",MT,Revenge,Zusa,Integral,Simple,ABS,Policarbonato,Adultos,Unissex,NA
1559, Capacete Moto Custom New Atomic Vintage Branco Preto Brilhan ,210,NA,7,10,12x,20.07,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,86,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-754854806-capacete-moto-custom-new-atomic-vintage-branco-preto-brilhan-_JM?searchVariation=34819166487,64,15,6,1,0,#754854806,"56,58,60",,Pro Tork,NA,New Atomic,Aberto,NA,NA,NA,NA,NA,NA
1560, 4 Und Capacete De Moto Sm Automatico Marino Preto Motoboy ,299,NA,1,1983,12x,28.60,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1562,https://perfil.mercadolivre.com.br/SMART_SHOP_ATACADISTA,https://produto.mercadolivre.com.br/MLB-1117335485-4-und-capacete-de-moto-sm-automatico-marino-preto-motoboy-_JM?searchVariation=28640434896,969,338,149,57,49,#1117335485,Branco,"56,58,60",Pro Tork,Sport Moto,Sport Moto,Integral,NA,NA,NA,NA,NA,NA
1561, Capacete Moto Axxis Eagle Preto Fosco Lançamento ,399,NA,13,399,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,3,https://perfil.mercadolivre.com.br/CIADAMOTO1,https://produto.mercadolivre.com.br/MLB-1025505963-capacete-moto-axxis-eagle-preto-fosco-lancamento-_JM,2,1,0,0,0,#1025505963,"56,58,60,62",,Axxis,Fechado,Monocolor,Integral,NA,NA,ABS,NA,NA,NA
1562, Capacete Moto Peels Mirage Techride Preto Chumbo N Ebf Tork ,284,NA,3,5,12x,23.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,297,https://perfil.mercadolivre.com.br/LPSVENDAS,https://produto.mercadolivre.com.br/MLB-1223714432-capacete-moto-peels-mirage-techride-preto-chumbo-n-ebf-tork-_JM?searchVariation=36297970838,202,52,30,8,5,#1223714432,Preto com Chumbo,"M - 57/58,L - 59/60",Peels,NA,Mirage,Aberto,NA,Resina termoplástica,NA,NA,NA,1.276 g
1563, Capacete Moto Infantil Pro Tork Liberty Four Kids Vermelho ,65,NA,16,3,12x,6.26,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,455,https://perfil.mercadolivre.com.br/MOTOALFA+ONLINE,https://produto.mercadolivre.com.br/MLB-1014176781-capacete-moto-infantil-pro-tork-liberty-four-kids-vermelho-_JM?searchVariation=23020434080,335,77,32,6,4,#1014176781,Vermelho,54,Pro Tork,Kids,Liberty Four,Integral,Simple,Espuma,ABS,Crianças,Unissex,NA
1564, Capacete Moto Peels F-21 Us Navy + 1 Viseira Extra Camaleão ,319,NA,3,3,12x,30.57,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,203,https://perfil.mercadolivre.com.br/COYOTEMOTORACING,https://produto.mercadolivre.com.br/MLB-1179110180-capacete-moto-peels-f-21-us-navy-1-viseira-extra-camaleo-_JM?searchVariation=32988303113,139,39,19,3,3,#1179110180,"56,58,60",NA,Peels,F-21,F-21 US Navy,Integral,Duplo,Resina termoplástica,ABS,Adultos,Unissex,NA
1565, Capacete Moto Norisk Articulado Route Ff345 Preto Fosco ,699,NA,5,2,12x,58.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,29,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-1103459032-capacete-moto-norisk-articulado-route-ff345-preto-fosco-_JM?searchVariation=27606896433,23,4,2,0,0,#1103459032,Preto,"58,60",NORISK,FF345,FF345,Modular,Duplo,NA,ABS,Adultos,Unissex,NA
1566, Capacete Moto Mixs Fokker Storm Fundo Preto Fosco Vermelho ,110,NA,36,7,12x,9.17,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,99,https://perfil.mercadolivre.com.br/HELMET+WORLD,https://produto.mercadolivre.com.br/MLB-1161394045-capacete-moto-mixs-fokker-storm-fundo-preto-fosco-vermelho-_JM?searchVariation=31626934748,71,12,11,3,3,#1161394045,Azul/Vermelho,"58,60",Mixs,Capacetes,Storm,Integral,NA,NA,NA,NA,NA,NA
1567, Capacete Moto Helt Race Polar Esportivo Fechado Preto Fosco ,292,NA,3,2,12x,24.41,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,312,https://perfil.mercadolivre.com.br/JADE+MOTOPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-1101907910-capacete-moto-helt-race-polar-esportivo-fechado-preto-fosco-_JM?searchVariation=29955971345,270,32,10,0,0,#1101907910,Preto-fosco - Preto,"56,60",Helt,Street,Polar,Integral,NA,NA,NA,NA,NA,NA
1568, Fivela Presilha Engate Rapido Capacete Universal Kit 5 Unid ,79,NA,7,21,12x,6.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RPC+SHOP,https://produto.mercadolivre.com.br/MLB-949850987-fivela-presilha-engate-rapido-capacete-universal-kit-5-unid-_JM?searchVariation=37207800709,NA,NA,NA,NA,NA,#949850987,Vermelho,NA,Riding Tribe,Acessorios motos,engate rapido,Todos o Capacetes,NA,NA,ABS,NA,NA,NA
1569, Capacete Moto Fechado Ebf Super Motard Fada Branco E Rosa ,189,NA,48,3,12x,18.16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,8,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-787269989-capacete-moto-fechado-ebf-super-motard-fada-branco-e-rosa-_JM?searchVariation=28050160342,6,1,1,0,0,#787269989,Branco - Rosa,60,EBF,Super Motard,Fada,Cross,Simple,Resina termoplástica,ABS,Adultos,Feminino,NA
1570, Capacete Moto Feminino Taurus Zarref V4 Femme Rosa Tam 56 ,219,NA,2,11,12x,20.94,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MISTERAUTOBRASIL?brandId=1125,https://produto.mercadolivre.com.br/MLB-1207038993-capacete-moto-feminino-taurus-zarref-v4-femme-rosa-tam-56-_JM?searchVariation=34967897202,NA,NA,NA,NA,NA,#1207038993,Rosa,NA,Taurus,Zarref V3,V4 Femme,NA,NA,NA,NA,NA,NA,NA
1571, Capacete Moto Peels Spike Storm Preto Verde Fosco Com Nf ,218,NA,3,4,12x,18.21,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,94,https://perfil.mercadolivre.com.br/CICLO-BETO?brandId=1910,https://produto.mercadolivre.com.br/MLB-1193157760-capacete-moto-peels-spike-storm-preto-verde-fosco-com-nf-_JM?searchVariation=33979477303,73,15,3,2,1,#1193157760,Preto fosco/Verde,"56,58,62",Peels,NA,Spike,Integral,NA,NA,NA,NA,NA,NA
1572, Capacete Moto Peels Mirage Techride Varias Cores ,284,NA,2,200,12x,23.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,297,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-1144624845-capacete-moto-peels-mirage-techride-varias-cores-_JM?searchVariation=31525024151,202,52,30,8,5,#1144624845,Cinza brilhante,"56,58,60",Peels,Mirage,Techride,Integral,Duplo,Revestimento interno em tecido antialérgico removível e lavável,ABS,Adultos,Unissex,1.2 kg
1573, Capacete Nolan N64 Réplica Melandri Blue + Viseira Fumê ,990,NA,1,64,12x,82.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,11,https://perfil.mercadolivre.com.br/LOJA+TOLEMAN,https://produto.mercadolivre.com.br/MLB-1155645576-capacete-nolan-n64-replica-melandri-blue-viseira-fum-_JM?searchVariation=31209395555,9,2,0,0,0,#1155645576,"56 - P,58 - M,60 - L,61/62 - XL",NA,Nolan,"Nolan N64, Ideal para Motos o Dia a Dia, Motos Street, Naked",Capacete Nolan N64 Réplica Melandri Pearl Blue,Integral,NA,NA,NA,NA,NA,1480 g
1574, Capacete Sm Moto Automatico 788 Vermelho Pro Tork Promoção ,60,NA,16,202,12x,5.81,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,803,https://perfil.mercadolivre.com.br/ROYAL+GOLDSHOP,https://produto.mercadolivre.com.br/MLB-1104174088-capacete-sm-moto-automatico-788-vermelho-pro-tork-promoco-_JM?searchVariation=27645603886,482,189,90,22,20,#1104174088,Preto/Vermelho,"56,58,60",Pro Tork,sm 788,Sport Moto 788,Integral,Simple,EPS,ABS,Adultos,Unissex,NA
1575, Capacete Motociclista X11 Freedom Metric Street Moto A Vista ,284,NA,5,29979,12x,27.15,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.9,9,https://perfil.mercadolivre.com.br/DISTRIBUIDORA1001VARIEDADES,https://produto.mercadolivre.com.br/MLB-1096993009-capacete-motociclista-x11-freedom-metric-street-moto-a-vista-_JM?searchVariation=27191764864,4,2,2,0,1,#1096993009,"58,60,62",NA,X11,Street,Freedom Metric,Aberto,Rebocop,Tecido Antialérgico e Antibacteriano,Casco em ABS,Adultos,NA,NA
1576, Capacete Sm788 Moto Viseira Automatica Pro Tork Preto Branco ,60,NA,23,525,12x,5.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,803,https://perfil.mercadolivre.com.br/ROYAL+GOLDSHOP,https://produto.mercadolivre.com.br/MLB-1104172596-capacete-sm788-moto-viseira-automatica-pro-tork-preto-branco-_JM?searchVariation=27645774441,482,189,90,22,20,#1104172596,Preto/Branco,"56,58,60",Pro Tork,sm 788,Sport Moto 788,Integral,Simple,EPS,ABS,Adultos,Unissex,NA
1577, Capacete Pro Tork Four Moto Street Preto Fosco 56 ,49,NA,5,1,6x,9.23,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STARMOTOS_2,https://produto.mercadolivre.com.br/MLB-1005813464-capacete-pro-tork-four-moto-street-preto-fosco-56-_JM?searchVariation=22588558810,NA,NA,NA,NA,NA,#1005813464,Preto-fosco,56,Pro Tork,Street,pro tork four,Integral,Simple,NA,ABS,Adultos,Unissex,NA
1578, Capacete Aberto New Liberty Three 3 Moto Pro Tork Preto ,65,NA,33,56,12x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1600,https://perfil.mercadolivre.com.br/TOPMOTOO,https://produto.mercadolivre.com.br/MLB-1018002778-capacete-aberto-new-liberty-three-3-moto-pro-tork-preto-_JM?searchVariation=23210529409,1184,280,102,15,19,#1018002778,Negro Brillante,"56,58,60",Pro Tork,ABERTO,New Liberty Three,Aberto,NA,NA,ABS,NA,NA,NA
1579, Capacete Peels Spike Blossom Preto Fosco E Roxo Moto Com Nf ,235,NA,4,10,12x,19.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,83,https://perfil.mercadolivre.com.br/CICLO-BETO?brandId=1910,https://produto.mercadolivre.com.br/MLB-1193049789-capacete-peels-spike-blossom-preto-fosco-e-roxo-moto-com-nf-_JM?searchVariation=33974989563,71,9,2,0,1,#1193049789,Preto Fosco e Magenta,"56,58",Peels,NA,Spike,Integral,NA,NA,NA,NA,NA,NA
1580, Capacete Moto Robocop Articulado Protork V Pro Jet 3 Barato ,189,NA,3,1500,12x,15.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1711,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-1147313340-capacete-moto-robocop-articulado-protork-v-pro-jet-3-barato-_JM?searchVariation=30661925681,1234,332,92,23,29,#1147313340,"Amarelo,Azul,Azul-claro,Azul-escuro,Laranja,Prateado,Verde,Vermelho","58,60,62",Pro Tork,Capacetes,V-Pro Jet 3,Integral,NA,NA,NA,NA,NA,NA
1581, Capacete De Moto Infantil Kids Pro Tork Liberty Four Girls ,69,NA,9,864,12x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,20,https://perfil.mercadolivre.com.br/SABOREAVENTURA,https://produto.mercadolivre.com.br/MLB-1057520168-capacete-de-moto-infantil-kids-pro-tork-liberty-four-girls-_JM,13,5,2,0,0,#1057520168,NA,NA,Pro Tork,Liberty Four,Kid´s,Integral,NA,NA,INJETADO EM ABS,NA,NA,0.925 g
1582, Capacete Para Moto Peels Spike Veloce Todas Cores ,216,NA,14,1599,12x,18.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,96,https://perfil.mercadolivre.com.br/GRIFE_DO_CAPACETE,https://produto.mercadolivre.com.br/MLB-1078021724-capacete-para-moto-peels-spike-veloce-todas-cores-_JM?searchVariation=26174351375,60,23,7,4,2,#1078021724,"Preto-fosco,Rosa Brilhante,Vermelho Brilhante,Vermelho fosco","M - 58,GG - 62,P - 56,G - 60",Fly,Spike,Veloce,Integral,NA,NA,NA,Adultos,Unissex,NA
1583, Capacete Moto Caveira New Atomic Pro Skull Riders ,184,NA,25,2406,12x,15.33,NA,Envio para todo o país,NA,NA,4.6,400,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-927494188-capacete-moto-caveira-new-atomic-pro-skull-riders-_JM?searchVariation=19716607917,293,77,24,3,2,#927494188,Prateado,"56,58,60",Pro Tork,Capacetes,New Atomic,Aberto,NA,NA,ABS,NA,NA,NA
1584, Capacete De Moto Ls2 Ff320 Stream Hype Feminino ,749,NA,1,1600,12x,62.49,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GRIFE_DO_CAPACETE,https://produto.mercadolivre.com.br/MLB-999217138-capacete-de-moto-ls2-ff320-stream-hype-feminino-_JM?searchVariation=25024765877,NA,NA,NA,NA,NA,#999217138,Branco,"62 - XL,60 - L,58 - M,56 - S",Fly,FF320 Stream,Hype,Integral,NA,NA,ABS,Adultos,Unissex,1550 g
1585, Capacete Infantil Para Meninas Kids Moto Fechado Rosa - 54 ,65,NA,23,69,12x,5.42,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/VENDASFREEMARKET,https://produto.mercadolivre.com.br/MLB-989041688-capacete-infantil-para-meninas-kids-moto-fechado-rosa-54-_JM?searchVariation=21383244180,1,0,0,0,0,#989041688,Rosa,54,Pro Tork,Kids,New Four,Integral,Simple,EPS,ABS,Crianças,Unissex,NA
1586, Capacete Moto Ebf Spark Feminino Borboleta Preto E Rosa ,152,NA,113,2,12x,14.61,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,212,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-761014923-capacete-moto-ebf-spark-feminino-borboleta-preto-e-rosa-_JM?searchVariation=28061448852,169,31,7,5,0,#761014923,Preto - rosa,56,EBF,New Spark,Borboletas,Integral,Cristal,Resina termoplástica,ABS,Adultos,Feminino,1400 g
1587, Capacete + Oculos Off Road Moto Cross Th1 Jett Evolution ,309,NA,3,149,12x,29.62,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MHF+CAPACETES,https://produto.mercadolivre.com.br/MLB-1114976732-capacete-oculos-off-road-moto-cross-th1-jett-evolution-_JM?searchVariation=28451694683,NA,NA,NA,NA,NA,#1114976732,Preto,"56,58,60",Pro Tork,Capacete,Jett Evolution,Cross,NA,Não se aplica,ABS,Adultos,Unissex,1.9 kg
1588, Capacete De Moto Para Criança Pro Tork Liberty Four Kids ,65,NA,26,143,12x,5.42,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,208,https://perfil.mercadolivre.com.br/RACE+ACTION,https://produto.mercadolivre.com.br/MLB-696203166-capacete-de-moto-para-crianca-pro-tork-liberty-four-kids-_JM?searchVariation=13718757477,148,39,17,1,3,#696203166,"Preto,Amarelo,Azul,Branco,Plata,Preto,Preto-fosco,Rosa,Vermelho",NA,Pro Tork,Kids,Liberty Four Kids,Integral,NA,NA,ABS,NA,NA,NA
1589, Capacete Moto Fechado R8 Viseira Iridium Pro Tork Amarelo ,93,NA,5,1802,12x,8.97,NA,Envio para todo o país,NA,NA,4.5,2,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1108255335-capacete-moto-fechado-r8-viseira-iridium-pro-tork-amarelo-_JM?searchVariation=27942804911,1,1,0,0,0,#1108255335,"Amarelo,Amarelo,Azul,Azul-claro,Laranja,Plata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,NA
1590, Capacete Protork Moto Cross Infantil Kids Ck 01 +óculos+copo ,176,NA,22,178,12x,14.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,236,https://perfil.mercadolivre.com.br/PISTAMOTO,https://produto.mercadolivre.com.br/MLB-941055789-capacete-protork-moto-cross-infantil-kids-ck-01-oculoscopo-_JM,194,27,10,3,2,#941055789,NA,54,Pro Tork,Evolution G4,788,Cross,NA,NA,ABS,NA,NA,NA
1591, Capacete De Moto Masculino New Four 4 Fosco F Gratis + Touca ,117,NA,5,199,12x,9.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,1586,https://perfil.mercadolivre.com.br/EMPORIUM+MINEIRO,https://produto.mercadolivre.com.br/MLB-1168377320-capacete-de-moto-masculino-new-four-4-fosco-f-gratis-touca-_JM?searchVariation=32133028453,1050,338,144,32,23,#1168377320,"Branco,Negro Brillante,Rosa,Vermelho","56,58,60",Pro Tork,New liberty,New Liberty Four,Integral,Simple,NA,ABS,Adultos,Unissex,NA
