search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso,Tipo de fechamento,Certificado de segurança,Usos recomendados,Posição da ventilação
893, Capacete Ls2 Ff358 Verde Fosco Capacete Moto ,499,NA,16,1,12x,41.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,3,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-736724089-capacete-ls2-ff358-verde-fosco-capacete-moto-_JM?searchVariation=33063907918,2,1,0,0,0,#736724089,Preto - Fosco,58,LS2,FF358,FF358,Integral,Simple,NA,ABS,Adultos,Unissex,1.4 kg,NA,NA,NA,NA
894, Capacete Moto Mixs Fokker Paint Rpm + Viseira Fumê Extra ,185,NA,6,27,12x,15.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,48,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-1012298525-capacete-moto-mixs-fokker-paint-rpm-viseira-fum-extra-_JM?searchVariation=22915273837,35,8,3,2,0,#1012298525,"56,60,62",,Mixs,Classico,Mixs Fokker Paint RPM,Cross,Simple,NA,ABS,Adultos,Unissex,1.6 kg,NA,NA,NA,NA
895, Capacete Moto Pro Tork 788 G6 Preto Fosco Cinza ,152,NA,44,192,12x,12.74,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,4,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-910600392-capacete-moto-pro-tork-788-g6-preto-fosco-cinza-_JM?searchVariation=26910897162,4,0,0,0,0,#910600392,Preto-fosco - Cinza,"58,60",Pro Tork,Evolution G6,788,Integral,Simple,Forração antialérgico,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
896, Capacete Moto Fechado Mixs Fokker Storm Preto Verde Fosco ,163,NA,6,14,12x,13.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-793273608-capacete-moto-fechado-mixs-fokker-storm-preto-verde-fosco-_JM?searchVariation=33609719351,NA,NA,NA,NA,NA,#793273608,Verde/Preto,"56,58,60,62",Mixs,Fokker,Storm,Integral,Cristal,Resina termoplástica,ABS,Adultos,Unissex,1350 g,Micrométrico,Inmetro,Urbana,Inferior / Superior
897, Capacete Moto Motoqueiro X11 Volt Lines Dash Motociclista ,299,NA,62,32,12x,24.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,44,https://perfil.mercadolivre.com.br/CMC+RIDERS,https://produto.mercadolivre.com.br/MLB-744271295-capacete-moto-motoqueiro-x11-volt-lines-dash-motociclista-_JM?searchVariation=26564178980,31,9,2,1,1,#744271295,Preto/Vermelho,"56,58,60,62",X11,FECHADO,Volta,Cross,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
898, Capacete Moto Evolution C/ Viseira G6 Red Nose Tam 56 58 60 ,149,NA,9,143,12x,14.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MHF+CAPACETES,https://produto.mercadolivre.com.br/MLB-1196541044-capacete-moto-evolution-c-viseira-g6-red-nose-tam-56-58-60-_JM?searchVariation=34212836248,NA,NA,NA,NA,NA,#1196541044,"Vermelho,Amarelo,Azul,Cinza,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,NA,Evolution G6 Red Nose,Integral,NA,Não se aplica,ABS,Adultos,Unissex,1400 g,NA,NA,NA,NA
899, Capacete Moto Cross Pro Tork Vermelho Trilha + Óculos 788 ,159,NA,5,90,12x,15.29,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/EMPORIUM+LIVRE,https://produto.mercadolivre.com.br/MLB-1193554811-capacete-moto-cross-pro-tork-vermelho-trilha-oculos-788-_JM?searchVariation=34009039353,NA,NA,NA,NA,NA,#1193554811,Vermelho,"58,60",Pro Tork,NA,Libety Mx Cross,Cross,NA,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
900, Capacete Moto Ebf New Spark Fechado Borboleta Branco E Rosa ,152,NA,210,12,12x,14.61,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,216,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-838670884-capacete-moto-ebf-new-spark-fechado-borboleta-branco-e-rosa-_JM?searchVariation=26716103413,172,32,7,5,0,#838670884,Branco - Rosa,"58,60",EBF,New Spark,Borboletas,Integral,Cristal,Resina termoplástica,ABS,Adultos,Feminino,1400 g,Engate Rápido,Inmetro,Urbana,Inferior / Superior
901, Capacete Sport Moto Automatico Marino Pro Tork Preto Fosco ,69,NA,32,34,12x,5.75,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1572,https://perfil.mercadolivre.com.br/JP+MOTOPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-743848438-capacete-sport-moto-automatico-marino-pro-tork-preto-fosco-_JM?searchVariation=25112036372,973,344,149,57,49,#743848438,"56,58,60",,Pro Tork,Sport Moto,Sport Moto,Integral,NA,NA,NA,NA,NA,1.04 g,NA,NA,NA,NA
902, Capacete Moto Aberto Pro Tork Liberty Three Preto Fosco ,59,NA,90,1,10x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,764,https://perfil.mercadolivre.com.br/JP+MOTOPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-769335688-capacete-moto-aberto-pro-tork-liberty-three-preto-fosco-_JM?searchVariation=40520462286,538,154,52,10,10,#769335688,Preto-fosco,"56,Sim",Pro Tork,NA,Liberty Three,Aberto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903, Capacete Moto Cross Th1 Factory Edition Neon Tam 56 58 60 ,247,NA,16,148,12x,23.69,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,17,https://perfil.mercadolivre.com.br/MHF+CAPACETES,https://produto.mercadolivre.com.br/MLB-837203081-capacete-moto-cross-th1-factory-edition-neon-tam-56-58-60-_JM?searchVariation=22320994468,13,2,2,0,0,#837203081,"Amarelo,Azul,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Capacete,TH-1 Factory Edition Neon,Cross,NA,Não se aplica,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
904, Capacete Moto Ebf New Spark Black Edition Preto E Vermelho ,152,NA,32,2,12x,14.61,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,3,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-860989523-capacete-moto-ebf-new-spark-black-edition-preto-e-vermelho-_JM?searchVariation=29476986766,1,1,0,1,0,#860989523,Preto - Rojo,"56,60",EBF,New Spark,Black Edition,Integral,Cristal,Resina termoplástica,ABS,Adultos,Unisexx,1400 g,Engate Rápido,Inmetro,Urbana,Inferior / Superior
905, Capacete Aberto Moto Feminino Thunder Mandala Ebf Cores ,129,NA,45,1,12x,10.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.5,2,https://perfil.mercadolivre.com.br/MOTOPAN+DISTRIBUIDORA,https://produto.mercadolivre.com.br/MLB-754167562-capacete-aberto-moto-feminino-thunder-mandala-ebf-cores-_JM,0,1,1,0,0,#754167562,NA,NA,EBF,Thunder,THUNDER MANDALA,Aberto,Simple,NA,ABS,Adultos,Feminino,NA,NA,NA,NA,NA
906, Capacete De Moto Pro Tork Evolution Nos ,124,174,44,2718,12x,10.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,5,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-969283544-capacete-de-moto-pro-tork-evolution-nos-_JM,4,0,1,0,0,#969283544,Laranja (NS6),"56,58,60",Pro Tork,Capacete,Nos,Integral,Simple,Nylon Pluma,ABS,Adultos,Unissex,1.47 kg,NA,NA,NA,NA
907, Capacete Moto Peels Mirage Techride C Oculos Verde Fos N Ebf ,284,NA,5,6,12x,23.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,383,https://perfil.mercadolivre.com.br/LEOMOTOPARTS,https://produto.mercadolivre.com.br/MLB-1190707508-capacete-moto-peels-mirage-techride-c-oculos-verde-fos-n-ebf-_JM?searchVariation=33812375708,269,64,33,12,5,#1190707508,Verde,"L - 60,M - 58,XL - 62,S - 56",Peels,NA,Mirage,Integral,Simple,ABS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
908, Capacete Liberty Evolution G7 Motoboy Moto Pro Tork ,149,NA,10,4,12x,14.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1210,https://perfil.mercadolivre.com.br/GAME+EXPRESS-SP,https://produto.mercadolivre.com.br/MLB-1239462918-capacete-liberty-evolution-g7-motoboy-moto-pro-tork-_JM?searchVariation=37878609105,871,230,76,13,20,#1239462918,Azul,"56,58,60",Pro Tork,NA,Liberty Evolution G7,Integral,Simple,Forro antialérgico,Injetado em ABS de alta resistência,Adultos,Unissex,NA,NA,NA,Urbana,NA
909, Capacete Moto Tipo Sanmarino Automático Masculino/feminino ,69,NA,16,3581,12x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,35,https://perfil.mercadolivre.com.br/AT+E-COMMERCE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=63Z8kJvqinHSFHwQmGpiEzlstmrpG8wTiT74waNg7IMGb6qmku3H7bwX%2FiI5Qm1NnSjUU1El60gGBvYO4OpO2%2FYtM1Kv0NpiC3ykWgjCKT56ltIgzw1QajyBgtHIKztabZkjABJOhCs%2BdrTT6MwmuIzRFUc7JPp7vYGxTbQTOXEqpJMDMToapcKgQRGe8O5hp3BeuaXtrRte2WIGcqdDMX8BVd0g%2BTVrDLfDeTNoZFVSHo6HrRSJt%2BYlcWoHvgt9uesK3LnIUxC5MSobU1h2lQEok0fY08LPsrQnOujO2yKvZrtL4CW5oJPKFI41tBOl4OZ9lDAis%2FJqE3jfU2vgFx1fIKcjJ%2FfhpRmAni4MgOlOm6fuVjGx8uUjWEx%2Bzk3Oo%2FqwVo4FZ8KF%2BtFTyf4au7NlNiMbLPHPEB1YBTFVqwFCuTL6sSEgH2KTBXq3X3prOF8NF%2FyuEpW%2B2LvafOGfUFz4bhcUB7ffNUZEm%2BqbIrAU0LQS3IfmwRvyLwHHXL8T7MnXE5W9dYEXBJcxi86BMbjwt%2BHrZFsrufmRqaxFFn60xMuPE2r%2Fl6cCaXVjz9mYEzYnSKeIghlBOGqtLZEgw9IqQKu%2FuQSPkDEGxHgeVEo%2BaZa7MeAm4%2BwW2v484eYK%2Bj%2BNiom2Hkps3t7Iop0fJQyJhENx7BtXFL5AK7%2BggBESwwGB3%2FFaUUhGbKJAudNaYXiznjKoFnen1dRgK9yEuydccnL5DB8qtW%2FYC02BDqbQZ0xmFFFkElRCMTOEHSGAUrUXmtmvIXLrnibYG3AR9RCkdpr3U6zqDD%2BlQLuqBRG8UVr3OOry3E0INksEFZLPe9uL3h%2BGnpedBQzVcHt7A%2FgBwBUUZY2olEbAv94Dkm6pGfvn4X0AkjOvzhzAi8bUnAE53bVkXCBUizKIVb2E7jn%2Buy87FXO8eHxJVIp3NfeWHnRJvYsSnwrEPvFXOGlu81IJ1lCV53LLYTFNm1EQ4iV4BpG7sUcHt4tvKjRDc0Unrd42QHCWH7Z9Acte6hV4fYjUnUqWI1I74tVduxixlkQft6Ey%2Bif70iu%2F5v8ndT2Aw8GSZSnJztX190M%2BpBJQC3yWGXtHAZCDu4GlQD%2FkWMI6V27u62AFphpFKGebAodn%2BQwuIX38FjpCp%2FHr5QDoqrbLfjrskBLBjGRKUS%2BNl%2BbD7VNDDO2LkTOKc6Dvkfn5L3bOxVbOSOrFh1U358z8ojSpws42Iwptpw62bZjd8hgvtjPRGz%2B55sTsddXjaxMUm4vakia5IitMN9Ut3IdX7UYJt2y0SRocevzOG3pJPWJnieK1xZONbjCtwp2WzHIApKZU5HmFu7Wbeyf%2F1cmFZ5NdDJS%2BKLGXIsbLSqjx3szzgu0F3%2FaQriUfB1dK7mCqjZud8GIWBmWLjZM8Bh9h1SJvvB%2BK7V7xPyjUIkYVW7TrS4u9c8A6MZHk%2BRm%2FEoD1f76NZkd0DVuQ2pq0C3mnSTIFVLYVA%2Ff5y9K9IN9LbarK%2B4iI%2Fe3DuoRpQbR4iC%2FgwSvxYXJp3uTdandacaSPbME%2FjD02zDA4x9kf5yMkRehGw9%2Fu2UC9X6MqZxDjJp4B7t4smqlHhWulxrd8IX6l53J4eSGTlTG%2Fp3ysqF9ZVXNwXFi7PYUG3vyPYYxQaMqnyfeMJMpJ3m4GqWoYsbq%2BQzhV9NduCSmMqyOlocuiMT%2BKOkDlaif0FcwianedCVpyXeTi5UM%2FNL8f1BHnAUpTmhOwKqr8zq4H7hTuJZZPVC6Kf0HjlodO8gwfrvZCV9EmYryS1vRgwmm%2B6KbkDASulRFluEsjIlNVUgeKp1SGu1QWdY2P%2Bj6%2Ba41J09HJfgUUM2kKrci4oEs2g5ep2YbFHLq5dcdF7IYkYjll%2BlZLYDjSJ8DIR4hjl4wfUP3zZ6TsiVNxwFuKIvNgWUgNzVQvaU8f7r%2FI90O%2FqsK%2BLlLo,21,5,7,0,2,#1281264225,Rosa,"56,58,60",Pro Tork,NA,Sport Moto 788,Integral,Simple,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
910, Capacete Moto Mixs Fokker Gtx Air Fosco Lançamento 2018 ,154,NA,5,1,12x,14.72,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,29,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-954505911-capacete-moto-mixs-fokker-gtx-air-fosco-lancamento-2018-_JM?searchVariation=28908754826,16,7,4,1,1,#954505911,"Amarelo-néon,Preto com Azul,Preto com Laranja,Preto com Prata,Preto com Rosa,Preto com Verde,Preto com Vermelho,Selecione a cor, entre as opções disponíveis.","56,58,60,62,Selecione o tamanho, entre as opções disponíveis.",Mixs,2018,Fokker GTX Fosco,NA,NA,NA,NA,NA,NA,1.6 kg,NA,NA,NA,NA
911, Capacete Protork Moto Fechado Integral R8 Viseira Cromada ,142,NA,30,1485,12x,11.91,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2154,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-1147318508-capacete-protork-moto-fechado-integral-r8-viseira-cromada-_JM?searchVariation=30662034496,1430,407,183,63,71,#1147318508,"Prateado,Amarelo,Azul-claro,Azul-escuro,Laranja,Prateado,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,Simple,Poliestireno,ABS,NA,NA,1200 g,Micrométrico,Inmetro,Urbano,Superior
912, Capacete Infantil Moto Criança Pro Tork Liberty ,69,NA,11,4,12x,5.79,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,457,https://perfil.mercadolivre.com.br/CASTELAOMOTOPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-1036987696-capacete-infantil-moto-crianca-pro-tork-liberty-_JM?searchVariation=24087723530,338,77,32,6,4,#1036987696,Preto,54,Pro Tork,LIBERTY KIDS,KIDS,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
913, Capacete Bell Moto-9 Tagger Trouble ,699,NA,3,5,12x,58.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STARRACER+OUTLET,https://produto.mercadolivre.com.br/MLB-1199335339-capacete-bell-moto-9-tagger-trouble-_JM,NA,NA,NA,NA,NA,#1199335339,Tagger Trouble,61,Bell,NA,Moto-9,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914, Capacete Moto Ebf E0x Frost Preto E Vermelho Fosco ,184,NA,21,3,12x,17.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-835310885-capacete-moto-ebf-e0x-frost-preto-e-vermelho-fosco-_JM?searchVariation=29711074096,1,0,0,0,0,#835310885,Preto - Vermelho,"56,60",EBF,E0X,Frost,Integral,Simple,Resina termoplástica,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
915, Capacete Tipo Sanmarino Masculino Feminino 56/58/60 Pro Tork ,65,NA,11,1489,12x,6.21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,35,https://perfil.mercadolivre.com.br/A.T+STORE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=CXzWJFeIZ1nhSHfxfb8Rpa%2FYi1fvgrfYbp9YDticJmoQpeTprtHcr%2BAB7OZ0fZllOnrFwyRM1wEfQmBhvxJNAvg0DKI%2FBIuVWhFSJDzovMR6gZ7ZPJ5pZ21HsKtaPt9bI6iakAOr6E%2FmFSsMCy0AL9%2BDAom4gOgNStHl9pF0mYp3F3qtWhMz8sT%2FRFaSqqF1JABDfv%2B1UwHwF4j054Kovc244%2FRp39imO9vpG5JEFgipiAI6DumvYJLPefz2iC%2FmWMcEisyYxXCcMGS%2FTlaraZ13adXvXrfCVkJFixFYeFP3jIvvceJ4BMah4UyTXrKUJO6qCBoE1NC0oQo07TynHYFvqgDho1Kpcu4TUYOzyWrGe3j6HpgHchY7yFBcIHLWt4VpFiyQPWEe8FNUA%2BMisfd0puA2WllXzt37iHPvqi3ak46gzr36SLqG2Ii4XnKbunAsjUYBTLj7FghBt994X1f3lQOX0U8adgFx3s%2FHS41BePpcokbuRwjy%2B2dPssi9bNnI9dPnlUFt73lN4%2BGsC6ySAOQk8fvET%2FVjxabCbg2zumc8tX2%2Fh4iQ%2Bz6TzYzgb8IZebPHXr20%2B4%2B4E6xthtRlYF0KQQiqwoMIwe0VxGxXEC44kX557PDzxr3IPOiMAha29krGHy6x7UjjzjhgLZTWyWnygW8JiqL7sbXjKTkVaOVHop1YMWdRv8w7bJM%2Fvqm7ZFtpbpVbkxPaDCf%2F8RQYom64%2Ffq65Gu0NfNvL2XbHisT0EiFUR42qy5z6k%2FU7UIwYA%2FK190Z1jTsVoEk2nVAWu39vExnLaa6LelDe7C4cO6LbBgfmKYXoWvLJJli1HbgRGTui3pR5557fEft3iMV68RoGTTgpfMO%2B1N2K7EjiLJ2YH3MMWjhkiqhAIxkBbkm5OJKoeFrHTNVpmb1yFDltayeuy0ttqrjfkYS3eKWnEUKDbj7v4Pvvq5ewa2kIObEBkxz3%2FSO6cL7zL2tAzBgp%2B%2BC%2BKjsTclYTiBNbtksOqYhpemgQeCHgHrgmCpoRlDbf9qpRIBm1fZY%2BqOjG%2FztJcDpfKWAyhp%2BybIh7u71dydIApuFMGL7gl7sweLmn%2BZtqSwb2IL31ZTNKvIk2gvwzI%2BrGVAJOzVHml%2F9n1qr9aMHG8wDeCm8j7TD9OVmcZyladsvi5aF%2FA5nvRGzC5kUCnbiG9Kwm5nNxoJ8sny%2FM7RuE0JD0RSWV8uodeY986TDp%2BgOmV79RN18mzIWzPvTMMclh4nKfssR5uq2FVNho%2BJ%2BqfXVvCC9z%2FgUESRyJ0vIe1%2FgxXN5VJXQYXtL%2FlYfcvjjuXjv7f%2BdRcBdjeZYUiEkl%2Fom4u6Gj8MmoEYLyOZuTHcnOahhggZlDLebYNi%2F3uLOYrBuVZA%2B8liVixMGXEcqEcWLVJbVSgv3D7vhCZau%2FGSLpXO3uTZLBuHnUtbfR%2FtpD5CA%2BTJV9%2Bj%2B0%2BVsW1hWVnLzhJ4ulS4z1E6FTXj4jN%2BtXQQkA0%2B4g0n8m6Eq5HL38%2B6a29bDFC9R3e4sweM9oRBknqYYTAhgpomTn%2F3sbut2hh6KYMIFWr%2BFNduMyGHGgnlNZv7xmc1YnP6McOZNwj4xbfNdJOL%2F3cIOmKpOuRqD73jxgsDv5acDuL2kbhKrUyPlXZ%2FqqfT%2BXAupNIMaWPJeKaqvZ6v5Hmyg%2FcrkqMizof%2Fd5x05F5IWma2%2FsMBUxgjfshWdohU81sI8HnPH0ddTdkFhiZr55qX4admYMITg8ljYsMIO9xIvohUa3%2B5QHzGagfXCptOjLYqnhQSc3MNTYamZAwJo1ypOR1cnC6Qan34UJmKRkF8aEGTO20TDYZpAHv4BoLWmQ%2BT2WE%2BQcVPjlza2IzwoeLzD2TaEY9%2B7JTOd1c3TwRSbo6Nfk7owVUpuA1WZ0fi37oMDajUgfNUpu2pIeoe1qlPhZpSFqLBulFAG7d2Km1SWAT8%3D,21,5,7,0,2,#1281300205,Preto,"56,58,60",Pro Tork,NA,Sport Moto,Integral,Simple,NA,NA,Adultos,Unissex,NA,NA,NA,NA,NA
916, Capacete Moto Fechado Evolution G6 Factory Racing 788 Barato ,159,NA,8,1495,12x,13.32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-1147317804-capacete-moto-fechado-evolution-g6-factory-racing-788-barato-_JM?searchVariation=30661962330,NA,NA,NA,NA,NA,#1147317804,Rosa,"56,58,60",Pro Tork,Capacetes,G6 Factory Racing,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917, Capacete Moto Fechado Cross Antialérgico C/ Viseira Pro Tork ,154,NA,9,1799,12x,12.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1182546537-capacete-moto-fechado-cross-antialergico-c-viseira-pro-tork-_JM?searchVariation=33240760931,1,0,0,0,0,#1182546537,"Preto,Amarelo,Azul,Branco,Preto,Preto-fosco,Rosa,Vermelho","58,60",Pro Tork,NA,MX Vision,Cross,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918, Capacete Robo Cop Moto Pro Tork V-pro Jet 3 Vermelho Novo ,214,NA,33,280,12x,17.91,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1740,https://perfil.mercadolivre.com.br/RACE+ACTION,https://produto.mercadolivre.com.br/MLB-927762358-capacete-robo-cop-moto-pro-tork-v-pro-jet-3-vermelho-novo-_JM?searchVariation=18164526380,1256,338,93,23,29,#927762358,"58,60,62",,Pro Tork,V-Pro,V-Pro Jet,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
919, Capacete Moto Pro Tork 788 New Liberty R8 + Viseira Fumê ,139,NA,182,2105,12x,11.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.9,15,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-695824137-capacete-moto-pro-tork-788-new-liberty-r8-viseira-fum-_JM?searchVariation=26158970153,5,7,1,1,1,#695824137,"Cinza-escuro,Amarelo,Azul-marinho,Azul-piscina,Cinza-escuro,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Unissex,New Liberty R8,Integral,NA,NA,ABS,NA,NA,1200 g,NA,NA,NA,NA
920, Capacete Moto Peels Spike Storm Preto Fosco Vermelho Fechado ,188,NA,11,4,12x,18.05,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,92,https://perfil.mercadolivre.com.br/MONTOYA+MOTOS,https://produto.mercadolivre.com.br/MLB-1096877598-capacete-moto-peels-spike-storm-preto-fosco-vermelho-fechado-_JM?searchVariation=27187444297,71,15,3,2,1,#1096877598,"58,60,62",,Peels,Spike,Storm,Integral,Simple,Poliestireno,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
