search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de filtros del parlante,Conectores de entrada,Peso,Color,Potencia de salida (RMS)
1915,Bafle Amplificado Bluetooth De 12 Con Lector De Memorias Us,992.9,NA,1,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRASYVENDES2015,https://articulo.mercadolibre.com.co/MCO-460053473-bafle-amplificado-bluetooth-de-12-con-lector-de-memorias-us-_JM,NA,NA,NA,NA,NA,#460053473,NA,NA,NA,NA,NA,NA,NA,NA
1916,Nuevo! Teatro En Casa Barra Parlante Subwoofer Bluetooth,649.9,NA,0,20,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SHOPPING--WEB,https://articulo.mercadolibre.com.co/MCO-472596393-nuevo-teatro-en-casa-barra-parlante-subwoofer-bluetooth-_JM,NA,NA,NA,NA,NA,#472596393,NA,NA,NA,NA,NA,NA,NA,130 W
1917,"Bafle Activo Pl2600x 12 Pulgadas, Con Usb/sd, Fm Y Bluetooth",424.9,NA,NA,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SONOMARCASVENTO?brandId=505,https://articulo.mercadolibre.com.co/MCO-518243075-bafle-activo-pl2600x-12-pulgadas-con-usbsd-fm-y-bluetooth-_JM,NA,NA,NA,NA,NA,#518243075,PLAYPRO,NA,PL2600X,NA,NA,NA,NA,NA
1918,Parlante Flotante Bluetooth Magnetico,222.99,NA,0,15,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MALU+DECORACION,https://articulo.mercadolibre.com.co/MCO-509529904-parlante-flotante-bluetooth-magnetico-_JM,NA,NA,NA,NA,NA,#509529904,NA,NA,NA,NA,NA,NA,NA,NA
1919,Parlante Xiaomi Portatil Square Box 2 Bluetooth 4.2 2017,130,NA,2,1,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/FMWORLDSTORE,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=LQrm3Z1wL1zudVvZSvk8mBunqpbLlNW613NmbCLgH7DokDbXtZ%2FOXSJWlAF73XHQZbnh62TA8kBQYSe5rUJ8ovx1TaN4eLQ%2F8d7ANYAs3MUn%2BOPOz%2BHPDD2raki8388tS4JuGqpp0eMiOThclKrZ4N0gMRNxah0AkioFewfvyG6aruNUPbb17ys%2BzNdXtIo3yqKmVxI%2B%2F0fvnro9UMuNbFrF9m02gtuA4QncSomR6N3gaIn3vXAQVNOLLptHNegGU%2BbVgMOvxhQlMcv%2F7eQA18%2Fwrge1YhllPpHERr8lSXXStzRjCypeLzEqBMbNdeV44Br9NvcwhdZ5nxQ4Xfdr3j9duQfzg6QSW7MKRHmBIPGtLp2OOSgcuawnVNTV31cWIlQNluvc7e%2FBiI%2FcNEEa9XSCLwOJGxHlgh5nfAIss9arWgR0TCtY2tUjUxIWTi5m%2FFCs9frKjlFxg71gcFfzngqJ20iH3PMfi%2FNsvOndCCtmLe2iwLWGAqUlpAKbcBVVUbEiTyld5q%2FjDOIkHc4RnlrAFL1qfcdvVyk8Nzv5Ur4CzFqTB%2FviAnRL1HF0whPE%2F06fEE09WZGacQxWsHEYDeQhBT4acy9e7GNDFLBYAWjfH5a3B15VexvklQk5n4J4Wvx%2FXV5cY47WHmvpGxeCUIKbzgszSdCszejJ1cLB663S6REPqhBhIU%2F%2FULhBd5gF%2B3q%2Bz52RQU5QZx0uUB%2F0qZerh%2BWnB5olDbwg8k6wQ2vywM5ub%2FOnqj5bxpPZ%2BB%2FaRN2pb9ouIh7A1VX88bylZwcpc27ZjYcM3qAR3QlAD3FwEFy0iBCFcyNMrmzm7TQifWIzD491e2FAgyMiqMKwsA8B3WXPctTF1opS7SgocgJ6mkkb6DcgXOF4UKAmbiNJ%2FzMV3XW8dRDZJ4VW9v74himEf5Ylo8gwAoU6e%2BEQBeLRSnhS3kGs8sSrcdcVUxmcWW2eYHNyKWMII6LNfsCUnE%2Bm0W05LMiD%2Fr76NVMgfb%2FOy2Ttg0ngRfU988sMVMsMvQ%2B8i2VQPDR0mnl1CUq3sU44EiJcRbMM46wL0nDkT5KuX4BXI0gFkdRUTdYEu%2Bwso22AQ5%2BzolTNgPOP9mt1wo%2F2VBmgeApn2YPguXFfId4hH4pE70GeHwbVvgKtGiXXymA%2FZV5ysU5%2FZ9o0nrOglbs6BaZYNG3PTMV4V%2Br41PS%2BT544LP6oikVVxEmD46E2PbmmND5eQDKCehirNP98Eygvj9c8qiRvEONK0qUGqp87koYsAj2YPLYeWqh1ILhO3d8IvblBR31qgosckrz3sKDOfOtcCwnIS2wlWBebbwDOFtrcjqwQh4Jz9Ar1XAhCnqvXu06zDU4OSdrhbzd0%2BhmrNVQMhu37H2VXcmYP5QQYIsMp%2Bq2rznj300ON4601C3cg%2Bwnf2UZ2ryFrokKzEQkN7OmXHrtGmAzwsu6Hu%2FRkqkL%2B8%2BQgaLw7eGFGkvJYStnLbW%2B%2B77mWTOElsV4JIBoHw5Y1R73KV%2B%2Bg1p4DCl2Ks87IZSj6LUxtxCOZbaivePeSAfM0n2waMCwrOyi9ACjIuBmAZlJNnsCNKVOKfoVMhPiBaZZhx7b7YRl9OWcPBiwJht3cuO%2BfMRRcFgRM8YTA40S0rzVwVSPm0YHj5DreQFAJzfd9CswWP1wjnptoRzhK4BPNpm3ZMN2Y9NcW9Rk%3D,NA,NA,NA,NA,NA,#468639239,Xiaomi,NA,NA,NA,NA,NA,NA,NA
1920,Parlante Portatil Bluetooth Mk-b21/microfono/karaoke,219.9,NA,0,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SERVIONLINE+CCYD,https://articulo.mercadolibre.com.co/MCO-506961377-parlante-portatil-bluetooth-mk-b21microfonokaraoke-_JM,NA,NA,NA,NA,NA,#506961377,NA,NA,NA,NA,NA,NA,NA,NA
1921,Parlante Hopestar El Rival Del Jbl Xtreme 2 Envio Gratis,345,NA,0,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,5,https://perfil.mercadolibre.com.co/BORMANJAMES,https://articulo.mercadolibre.com.co/MCO-509388985-parlante-hopestar-el-rival-del-jbl-xtreme-2-envio-gratis-_JM,5,0,0,0,0,#509388985,JBL,NA,Xtreme,Pasivo,NA,NA,Negro,40 W
1922,Parlante Bluetooth Led Recargable Usb Speaker Azul,41.9,NA,5,NA,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AMERKAR.ONLINE,https://articulo.mercadolibre.com.co/MCO-471376950-parlante-bluetooth-led-recargable-usb-speaker-azul-_JM,NA,NA,NA,NA,NA,#471376950,NA,NA,Bluetooth,NA,NA,NA,NA,3 W
1923,"Receptor Bluetooth Universal Celular Parlante 3,5mm Audifono",24.6,NA,0,2,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/%C3%9CSHOP,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=rM3duh%2F0ZLnSJrqgZEhkjpPd0tq5gGY3tgHT%2BEKKtN23e9unT%2BcniHXCmpjFlj8bWo%2BrbMDS9YcH6nrQsWgKjQJlu63fncB7xcSayiI9V0OAYh2I7GZSWtUdwSlwzQSLhDvETNDwncl%2FvFPZ5%2BaeI%2BQY%2B9sDxAE7psS1NpiU0Q1KKPVGsk5%2FxeJxO0OozlfIQz6gQC2AUInJ5n%2BqXuB8H6Is4dxZXPbFw3rE6iPU82ei%2FPkM3N%2FZ8gfPI1ix94BakyQ%2B66QTB4JcXc41CtMa00Tpe44wM1wNhnY%2B1YHy0socLdOgitAhPjoYzcZuoIaL9wWHygnXS7gSlE9aIAueKlJn1Is99YBiNlMebUqzTH0sz6fcYffJpLf3I6iW25sDbT84k6yPWr0%2BwUYsHcLs7msw0AxEE397XNnrlnNuTzT1QcHAcMt8QLi9HQ%2FQC3J18QQV1tTe1Qln505ixo3PPZrKk4vZtLjqAq5na9yJ9N0TgBAVUzy7VjTYSm%2BrV%2BqQOclSOwSIqgMWgzDfnGgA4gySzil0mIypIsCSTf4IN%2BuxejarW%2BAQjdX%2BgoYind%2FRahmvzP2HzZAWYear1is7I%2BrYwRiQ2%2BSK1qk3NDvAx4PogTl%2Fs0cAasbK2P0G1nvaWEBm71lyMJ7DOKZ%2Bj%2BEastkbP5hM37oZ8qPJux41MFRiFpvoulDEDl5TjJNDfxgtzsY05%2Fwhu5F%2FU7a%2Bi0AtWks0rF8m4DHeoomHeDplgfGAIlVg6wVleh7PosxjS%2BZ1Mqqe4dnxTFvgzIRN1k6Vm5fs9QM4nmH75tgaCptcYR51sIqHinPOB6PfYdzYb3lpAKXFWWHYUiX1pcMDYIKcVwUtbm8vHLHPAvI5bBGn2%2B4gIp5AzdZAyrPu1ALnddmD66QkigS%2FDGZkfoxwQo7jSa81e0Eqm7gk6gaor0u%2FHz98Hv8TXLNp7Sm3pnxkCTGmEV%2FcbHQawGaVHmTH%2BR56TE2SAXSTB5a%2FhkaUgoHsY%2Bw75gp5SmQ30BAG3NOt52WlwYN6e6QtRV9FSr2OPLhpE09VkJhJVwWSHwdKnZ%2BiMoOhPVVXTjVDuXYP6GuOmUr3PTXDEGAjwwv8qO9vEA1Z8lxvCMNO771T7gZngR4lO7yT%2FOXXTw%2BXGG5zINAruQESvyJCWPrPRCf9IDSLbvuiU%2F%2B7by7qYNKuOT2a%2FYpLAvoJIh%2BIY6AUlK3jelL%2BMPjoiGbgr5imNVf4Q2eKTQBstIU%2FERXrXQb%2FA2LA3FmdaCv1wlJ2LgC3%2BmW%2FyoDGl8QLYkk6WPfPwtlQIUnQLkhk8j%2Fc5QbMNO7kRz4wwR%2BZlZRgEVvnVohE74YaKflaIAOXGAikfXEIiAfLylcvtEOkNnlPJnRyHWK%2BdEPUOzPezBXl%2BmVAsX8Faa1r95iz%2Fb1%2FzYW6Bgh4RRjdEhIQ2dTp0cm6vys1YE2n%2F%2BWH%2BSrmF8W%2BVkvLotGRnJ3dTbfzLzjfK3Zn1XEk5JYSsn%2FNjiw4FiUvybnbNk11PayUEq57mEkGlWpURzTmsH3r8AGQFJJl9itUoLECkGygAQK%2FMvkGGm3TkifUZeW4TpjpLsQ%2Fyj9Es9rrqoBw3UKQb%2Flgp0skcVQ1936yrD5Nkp8PgNi8ednR76QDyjhnHRqJU4y9B7UJ0Q8%2BMEck9%2BlKxLa%2FusrOKpCv8aBwjuiQ7qkjZSdEPP4UnoSr,NA,NA,NA,NA,NA,#504132813,NA,NA,NA,NA,NA,NA,NA,NA
1924,Cabina De Sonido Parlante Portatil 400 W Bluetooh Microfono,200,NA,0,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AMLCOMERCIALIZADORA,https://articulo.mercadolibre.com.co/MCO-481920820-cabina-de-sonido-parlante-portatil-400-w-bluetooh-microfono-_JM,NA,NA,NA,NA,NA,#481920820,NA,NA,NA,NA,Auxiliar,NA,Roja,NA
1925,"Parlantes Sistema De Sonido Logitech Z607, 5.1 Promocion",339.9,NA,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/HIPERCOMPURED,https://articulo.mercadolibre.com.co/MCO-495810360-parlantes-sistema-de-sonido-logitech-z607-51-promocion-_JM,NA,NA,NA,NA,NA,#495810360,Logitech,NA,NA,NA,NA,NA,NA,NA
1926,Mini Speaker Bluetooth Parlante Ml - Modelo Wm-1100.,84,NA,0,24,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ZOCOCIO+TIENDA,https://articulo.mercadolibre.com.co/MCO-488212296-mini-speaker-bluetooth-parlante-ml-modelo-wm-1100-_JM,NA,NA,NA,NA,NA,#488212296,NA,NA,NA,NA,NA,550 g,NA,NA
1927,Estuche Forro Silicona Para Parlante Jbl Go W13,289900,NA,5,5,NA,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,7,https://perfil.mercadolibre.com.co/DISTRIBUYELO-2,https://articulo.mercadolibre.com.co/MCO-452167406-estuche-forro-silicona-para-parlante-jbl-go-w13-_JM,6,1,0,0,0,#452167406,JBL,NA,GO,Pasivo,NA,NA,NA,3 W
1928,Parlante Bluetooth - Fm Usb O Microsd - Tg133,47.9,NA,0,5,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECNOLOGIAMAYORISTA,https://articulo.mercadolibre.com.co/MCO-507220503-parlante-bluetooth-fm-usb-o-microsd-tg133-_JM,NA,NA,NA,NA,NA,#507220503,NA,NA,NA,NA,NA,NA,NA,NA
1929,Barra Parlante Bluetooth Potente Sonido 20w Con Display.,69.9,NA,0,139,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/HUAL7831023,https://articulo.mercadolibre.com.co/MCO-523925435-barra-parlante-bluetooth-potente-sonido-20w-con-display-_JM,NA,NA,NA,NA,NA,#523925435,MyMobile,NA,NA,NA,USB,NA,NA,NA
1930,Parlante Xiaomi Portatil Square Box 2 Bluetooth 4.2 2017,130,NA,2,1,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/FMWORLDSTORE,https://articulo.mercadolibre.com.co/MCO-468639239-parlante-xiaomi-portatil-square-box-2-bluetooth-42-2017-_JM,NA,NA,NA,NA,NA,#468639239,Xiaomi,NA,NA,NA,NA,NA,NA,NA
1931,Parlante Bluetooth Portátil Lg Xboom Go Pk3,290.912,377.998,0,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/EXPOCOLSUMINISTROSSAS,https://articulo.mercadolibre.com.co/MCO-486182120-parlante-bluetooth-portatil-lg-xboom-go-pk3-_JM,NA,NA,NA,NA,NA,#486182120,LG,XBOOM Go,NA,NA,NA,NA,NA,NA
1932,Bafle Usb Bluetooth Bateria Larga Duracion 11watt / Impoluz,79.9,NA,14,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IMPOLUZ_PEREIRA,https://articulo.mercadolibre.com.co/MCO-468736683-bafle-usb-bluetooth-bateria-larga-duracion-11watt-impoluz-_JM,NA,NA,NA,NA,NA,#468736683,NA,NA,NA,NA,NA,NA,NA,NA
1933,Jbl Clip 3 Parlante Portable Sumergible Bluetooth 10 Horas,249,299,NA,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,4,https://perfil.mercadolibre.com.co/HARMAN+COLOMBIA?brandId=81,https://articulo.mercadolibre.com.co/MCO-502944632-jbl-clip-3-parlante-portable-sumergible-bluetooth-10-horas-_JM,2,2,0,0,0,#502944632,JBL,NA,Clip 3,Activo,NA,NA,NA,3 W
1934,Parlante Bluetooth Speaker Modelo Ws-2519bt Mp3 Estéreo,64.7,NA,0,100,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SHOPINGLINE+CC,https://articulo.mercadolibre.com.co/MCO-511338637-parlante-bluetooth-speaker-modelo-ws-2519bt-mp3-estereo-_JM,NA,NA,NA,NA,NA,#511338637,NA,NA,NA,NA,NA,NA,NA,NA
1935,Parlante Sis. De Sonido Activo Live5 Advance Vento Bluetooth,1827.9,2030,NA,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SONOMARCASVENTO?brandId=508,https://articulo.mercadolibre.com.co/MCO-512124811-parlante-sis-de-sonido-activo-live5-advance-vento-bluetooth-_JM,NA,NA,NA,NA,NA,#512124811,NA,NA,NA,NA,NA,NA,NA,NA
1936,Oferta Parlante Bluetooth Huawei Mc51 Original Waterproof,136.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/VANANOS.COM,https://articulo.mercadolibre.com.co/MCO-511921137-oferta-parlante-bluetooth-huawei-mc51-original-waterproof-_JM,NA,NA,NA,NA,NA,#511921137,Huawei,NA,NA,NA,NA,NA,NA,NA
1937,Teatro En Casa Parlantes 2.1 160watts Bluetooth Usb Micro,425,NA,0,100,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ZERILANKA,https://articulo.mercadolibre.com.co/MCO-487559988-teatro-en-casa-parlantes-21-160watts-bluetooth-usb-micro-_JM,NA,NA,NA,NA,NA,#487559988,NA,NA,NA,NA,NA,5.2 kg,NA,160 W
1938,Parlante Bluetooth Impermeable Para Ducha Speaker Azul,24.9,NA,2,2,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AMERKAR.ONLINE,https://articulo.mercadolibre.com.co/MCO-456055597-parlante-bluetooth-impermeable-para-ducha-speaker-azul-_JM,NA,NA,NA,NA,NA,#456055597,NA,NA,Impermeable,Resistente al agua,NA,250 g,NA,3 W
1939,Parlante Bluetooth Hopestar A6 Original. 34w Altavoz Portáti,349,NA,0,50,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IVNSOLUCIONES,https://articulo.mercadolibre.com.co/MCO-472077845-parlante-bluetooth-hopestar-a6-original-34w-altavoz-portati-_JM,NA,NA,NA,NA,NA,#472077845,NA,NA,NA,NA,NA,1800 g,NA,NA
1940,Altavoces Bafle Mini Parlante Inalambrico Hongo Impermeable,20.5,NA,7,7,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BESTSELLERBOUTIQUE,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=gcS1EeHyIQM1r4KWeCv9uGj%2FHM1jrYxN0OQQAtX8V3FD9s1nIUlIoV6%2BwVIAhUL6CxhZ%2B0m8ELr7RDLmPuGeUiwOreaZseBHDRRJRaLQv9FOPofP3npuPTzsOgIjjhh2HgNVzpHBkh7%2FGo%2FD9majpZSmRR5eyyd9EcoJ0cUdqZqQbCUxF4%2FVA9uiXeVyiDkt%2FtMQLUHz%2FT78HA6tpcyGarSfJqZEBVQS%2FZMcwvcIgeBLeb7vgoux5TFVLfneDKvnpz2ZEJ6GA20u%2BkcxidIOvXdcVRt2%2B7gt1Rp9JMJ7vFwrjTGguVhBRFBdOBQOBTtWeozAZj0KMv8MLLjjmFYycXsaq9PPFSYq38JCyrWPUB9Wkqa5ma%2BbyJKwYnux9gBE3dYogG8sz0i06EZyp7h8WaOtW%2BaeMz8%2BrHn%2FoBsfG1wwvO7ige7r3jbDi82nxRi7SbPLf1yHUKJPwqW11UMBMpGkN9dfrzDnlv1B%2BIDybWTW%2FO%2FdYF79rkgcWQGD3dnUtzfyhr7cNp%2Bj6GWZ4%2FC7ZFYgw9FQXXFg93rMplMzPuQTJRXiRACULPT8GsRyay%2FvT%2FaKPJhax0ERNzapKl6X%2Bn9ZFR%2BHYgr8X7vCvEkRNgIXvmFwAUGD%2Fe8XQ11W%2FjdoZGKRIaWh7CjMsqkB1Jw6I0t8OgdpP9eJTZgj2VUgvuLxsej90m6Wk8Yjva%2FKTA9UsqjdI4wGrguwQjqZtjdBEY0C8NZPZDazC1E9hDAMg7WQ4gPKVwTKzV0xR8DUFggO%2FqSHmjN1blezRrtvzVHEF7qf4kVen6pXFExyE5PLTqyFC%2FIF%2BbSqIQSZJOeu6gXjgcnNgkKM8gQZ3T%2FVUANwpJl08rAZ7OHIxh46kWGwWkbgftS7NYzekM%2F7PisJSvcrn%2BSsOzMHB63UqArEbT8H2pG5gNH0YJgdqEKija0T%2FDtAUpaMAt7Dz8YXuTXJ2vzOC5MECRcOXc5dkZBKKa4b2OrHEdPmp7Xjs9Ibl7QaG0dDOziku50FvXc6zi2KkvuY49ReJ%2B43ndxlKXKIkHxVlhdW8fmRk0S9AoPIJKjhQQksIcpYp51M%2FAsq%2B6AERc%2FYd85M%2BFhQ7ngGRdlbTN1gOCL5rIeYsVwmCqDV9kcmG8QK4oeliqMf2OqurYWMxt2OY0kX8n1%2FZdcYUH8%2BYG1Z9J2nnobozeUoF38Et9sNtYFM%2FSkuUQMWD%2BptuM5yZbkuJ%2B2cbmwCBvP6a55FQzW8RF0725Z3RrnqK47SOi9gZFgOn3wrAa5zm3J4Xy5Im9lUjdmva5AM9VXRVHAGoXbha2wDzJlWPfoGQV38z9XOLgj2EMcgNW8CYXJncZbkSGdnmJWImTNONsOEDhjJkJHN%2FmZqp2avDwc2sj4UxMLS7gK4NJPqFGzYLVlQnFUYyzMsRNKWbcUh6f4e2sRM3EcQsgFnftvWxarzO7wklwbNGdppheVLRUCfSdj9agIO8CIqVpdmLv3pNPvPkyU7EARsZKXOEDZ8hB0soHM5zRQYWMQYfOsh3iwzWQOv9RxBOxbo19x2RzbebfO95ENtzhyenfq%2BuPNvyCScdKo3AeIJ5Q40BDheqxJyM8nJJ7qeiapvQN2VYfUe6%2FmmKPXulhdMXZn29bkMSZ51sn4IT0AN2McmEoGj1ZFLvoevvShDnOn%2Fqm6QVq2oAf1CdARgKrwFlIGJuexD,NA,NA,NA,NA,NA,#523820848,NA,NA,NA,NA,NA,NA,NA,NA
1941,Harman Kardon Go+play Parlante Portable Negro,1499,1699,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PREMANU,https://articulo.mercadolibre.com.co/MCO-477153772-harman-kardon-goplay-parlante-portable-negro-_JM,NA,NA,NA,NA,NA,#477153772,JBL,NA,Go + Play,Activo,NA,3433 g,NA,NA
1942,Cabina De Sonido Parlante Portatil Con Bluetooth Y Luces Led,36,NA,1,9,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AMLCOMERCIALIZADORA,https://articulo.mercadolibre.com.co/MCO-484633613-cabina-de-sonido-parlante-portatil-con-bluetooth-y-luces-led-_JM,NA,NA,NA,NA,NA,#484633613,NA,NA,NA,NA,NA,NA,NA,NA
1943,Parlante Altavoz Inalámbrico Bluetooth Speed Song Sg-866 Neg,114.9,NA,0,50,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/REAL_COMMERCE,https://articulo.mercadolibre.com.co/MCO-506326114-parlante-altavoz-inalambrico-bluetooth-speed-song-sg-866-neg-_JM,NA,NA,NA,NA,NA,#506326114,Speed Song,NA,NA,NA,NA,NA,NA,NA
1944,Parlante Bluetooth Sony Srsxb501 Refurbished Envío Inmediato,499.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ZEPPELIN+EXPRESS,https://articulo.mercadolibre.com.co/MCO-506437843-parlante-bluetooth-sony-srsxb501-refurbished-envio-inmediato-_JM,NA,NA,NA,NA,NA,#506437843,Sony,NA,NA,NA,USB,NA,NA,NA
1945,Parlante Portatil Bluetooth Nr-2013 Fm Usb Sd,39.9,NA,0,88,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BAGL6561050,https://articulo.mercadolibre.com.co/MCO-509993631-parlante-portatil-bluetooth-nr-2013-fm-usb-sd-_JM,NA,NA,NA,NA,NA,#509993631,NA,NA,NA,NA,USB,NA,NA,NA
1946,Parlante Fly N700 Bluetooth Usb Micro Sd Radio Fm,100,NA,2,48,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CELUCENTRO-STORE-S.A.S,https://articulo.mercadolibre.com.co/MCO-457144857-parlante-fly-n700-bluetooth-usb-micro-sd-radio-fm-_JM,NA,NA,NA,NA,NA,#457144857,NA,NA,NA,NA,NA,NA,NA,NA
1947,Nuevo Harman Kardon Onyx Studio 5 Parlante Portable Gris,799,NA,0,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/PREMANU,https://articulo.mercadolibre.com.co/MCO-497255647-nuevo-harman-kardon-onyx-studio-5-parlante-portable-gris-_JM,1,0,0,0,0,#497255647,JBL,Studio,Onyx Studio,NA,NA,2980 g,NA,38 W
1948,"Parlante Bluetooth Avantree Neptune, Resiste Agua Y Golpes",159.9,216,2,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JD+MARKET,https://articulo.mercadolibre.com.co/MCO-445800645-parlante-bluetooth-avantree-neptune-resiste-agua-y-golpes-_JM,NA,NA,NA,NA,NA,#445800645,NA,NA,NA,NA,NA,NA,NA,NA
1949,Parlante Kalley K-spk300led 300w Bluetooth/fm/usb/sd,759.9,859.9,NA,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/FANTASIA+ELECTRONICA?brandId=23,https://articulo.mercadolibre.com.co/MCO-513215432-parlante-kalley-k-spk300led-300w-bluetoothfmusbsd-_JM,NA,NA,NA,NA,NA,#513215432,kalley,NA,NA,NA,NA,22 kg,Negro,300 W
1950,Parlante Portátil Bluetooth Resistente Al Agua Bogota,289.9,NA,0,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PRINTART3D,https://articulo.mercadolibre.com.co/MCO-491915215-parlante-portatil-bluetooth-resistente-al-agua-bogota-_JM,NA,NA,NA,NA,NA,#491915215,NA,NA,NA,NA,NA,415 g,NA,NA
1951,Bose Soundlink Revolve Case Versión 1,72.9,NA,2,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,8,https://perfil.mercadolibre.com.co/NIKOMAR2,https://articulo.mercadolibre.com.co/MCO-502065653-bose-soundlink-revolve-case-version-1-_JM,7,1,0,0,0,#502065653,Bose,SoundLink,Revolve,NA,NA,NA,USA,NA
1952,Parlante Bluetooth Star Tec St-sp-91 Rojo,91.9,NA,NA,190,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TEKNOPOLISCOLOMBIA?brandId=209,https://articulo.mercadolibre.com.co/MCO-510364711-parlante-bluetooth-star-tec-st-sp-91-rojo-_JM,NA,NA,NA,NA,NA,#510364711,Teknopolis,NA,NA,NA,NA,NA,NA,NA
1953,Parlante Bluetooth Speaker Modelo Ws-2519bt Mp3 Estéreo,54.7,NA,0,100,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SHOPINGLINE+CC,https://articulo.mercadolibre.com.co/MCO-511338577-parlante-bluetooth-speaker-modelo-ws-2519bt-mp3-estereo-_JM,NA,NA,NA,NA,NA,#511338577,NA,NA,NA,NA,NA,NA,NA,NA
1954,Parlante Jbl Flip 4 Rojo,364.99,NA,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,11,https://perfil.mercadolibre.com.co/JUANPISTORE,https://articulo.mercadolibre.com.co/MCO-512014112-parlante-jbl-flip-4-rojo-_JM,10,1,0,0,0,#512014112,JBL,Flip Series,Flip 4,Activo,NA,NA,NA,16 W
