search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Modelo,Formato,Marca,Color
1078, Auriculares Vincha Bluetooth Radio Fm Correr Excelentes Mli ,489,NA,0,100,18 cuotas,27.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ML+IMPORTACIONES,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=aJH1MTcCJYjLR9EAbx2JvRmeXK7ji2qL0SmsZxkUJwyHf5sol3MlUwbYxTtTdCYXysoZDg%2BtLT4d7J4g76nQi8IKnjA2CH2S7splCbGUIFLym4HAgfVPc40axBuZsAMGYYgJ92B%2BmIVFqeLcZdsuSql9L4hROxBIHWQcCimRLD4xa%2FW0qR5J13mCAUXPn9i7YdmuBHxXr7dqnG8zVLAB7gJGVoPe%2BnAJadERCaQrR1EgjViadckmjZH21t9B4Wq%2FHolXchMr1SXKYqP5IIDnJxcObwpG0mIn74%2FcwJZBHJ8qHDwKVv5w5trHpY3ph9GfNQo6UgSD0pH5uWMJ6M7ayme2XYuTeZewcBdDbcip5VKh7wpq%2FenZh5M7IsTCKXeRsQEq4QBs02s1H5dNHkas37xkyWRGkZAdrHK8jrv14k3zx8mgxoRm5aGKVgFDJ9cWnp8XHyyL7iARlbR16aIVqr%2FnBLNVybS3iHVT%2FO2heSx93Oe%2BKyzEYEHI1Am10yi985bi7zd%2Bjx82swehHpVlAE24LBXAyORnqltn04DAXHmod4Ylh%2BWO6PtgFKUHlfjKbjhR1eQWSPjTeJgGOOTTCOL4JJdy1y93yBhSMbYSo8uVqhJvC8mrniiA2tGITAJjTNawTTy0C7H9yLmDL%2FPBxPwAwS66kY30O%2FEsxvIw67hHChri6Y3no49406JJHUNG%2BLlefxZexpz6aMVyUoIsbFT0mERFRTln2MkUwOrdykmpWz1UFi6PH5JI%2BQUxF479yXqL318Kp2GktPkYqhvfe14Sw5AHwaZJH8I0N3aPanvepfL%2BFUg9s%2ByU68sI%2FdJ0nT7lqMvI3AFZMWxmHk7LAAcgiReMXad%2BAMERGQtuEHLcms6h1t8NE5M2fGvitE7rIKkqJZFgqW6PtN7fMFFHob6VlXBsvf%2FUc%2FPjhdwVsyk8mRTcaX0NVPptHnL0fJ9qW03M4%2F1JckSLZOoDVkS6QlkiN0DwxR8l6leAPBs5jlsyGrR2FvQ6l6Gmpz7spKpZxTP%2BVBAyJafNZ6nI2skwtxA7Id4u6qBOowOUcHVE5RUiJ47iPg1dS6p1rWdXsAdP2s3kVoV%2Btj7WSpv2wFg6OImXwFthsNbt7yk7ENLUhD8joYtJ4Gd1zQQe0FP13qgVnFr84IcsJ6LvE8WFEbgrzOU%2BM548hB%2FMvBYsPmzke7gcwuJbhZr5h2Zkcq86xPjd%2BTogEMga3d96K50lF8npLo4YcitXfWu%2F3HnnOhjQQfm2kZmT8uOriSBeczNm1p3xyrQhmDCsbs806DL%2BUAAA15BxNRWSFNtckCH9%2BrTYPd%2BX%2FNMon6GKJ3QlXyTc5ZHoMxzm0kTbiS13Fjyroqo6%2Frgl2s98cY5l%2F%2BN7slmTeczCWuvm%2FGbYtcYW%2FdG%2F7vlqyLbxgTnXTvMxGfiSaQ4hhVB6On6Z69Ehh8EMxzt4AFB9IQnGN5UDoPwxwCy%2F7JmXF83hWU0fHTXxWzy7sWx%2BI0p4iVz%2B%2FToxkjoHTZM%2FOnZywqI32agS9nrxvSDhiDYa74YYFtGptYJBcr5p3rqXV4C3e6jMCxfnhpoo0z4c%2B9F3J76WDy5n4KFWSVuiirY0gmQZgP8W0yJSWPuxaKMCG2g9cD4DQoJo7t1FXI3ryyCWEkkHjFb%2FTPSoWj%2B8Cm3IqLG%2BcOclNOOijBHaxqvpyYEifnaNQasAWvDYYRRYprdqGG1DejQ63xI5stZAFa3kFM2ilSly%2F2pO0P%2BjNvTJbazhe1ymhcCktCyExM%2FUFeruOkuTPAZPh3rzhe%2FwTye8p9jWJspa0spfPGsulaURcOD817ioM%2BFG4Hwy%2BgqogWfAdjo%3D,NA,NA,NA,NA,NA,#465345971,Deportivo,Inalambrico,Generica,NA
1079," Auriculares Ledstar Bluetooth Con Micro Sd, Macrotec ",28,NA,2,31,18 cuotas,57.59,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MACROTEC_TIENDA,https://articulo.mercadolibre.com.uy/MLU-453127337-auriculares-ledstar-bluetooth-con-micro-sd-macrotec-_JM#position=19&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#453127337,NA,Con Vincha,Ledstar,NA
1080, Atongm - Auriculares Inalámbricos Bluetooth V4.1 + Edr Co ,45,NA,0,NA,18 cuotas,92.55,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464919028-atongm-auriculares-inalambricos-bluetooth-v41-edr-co-_JM#position=20&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#464919028,NA,NA,NA,NA
1081, iPhone 7 Original 64gb Garantia + Auriculares Inalambricos ,305,NA,1,98,18 cuotas,627.28,NA,Envío gratis a todo el país,NA,NA,4.5,129,NA,https://articulo.mercadolibre.com.uy/MLU-465508750-iphone-7-original-64gb-garantia-auriculares-inalambricos-_JM#position=21&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,88,27,8,5,1,#465508750,iPhone 7,NA,Apple,NA
1082," Auriculares Bluetooth Para Teléfonos Celulares, Inalámbri ",45,NA,0,NA,18 cuotas,92.55,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464920278-auriculares-bluetooth-para-telefonos-celulares-inalambri-_JM#position=22&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#464920278,NA,NA,NA,NA
1083," Auricular Bluetooth Ios , Android ( Responde Llamadas ) ",690,NA,1,9,18 cuotas,38.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ZONA+LIDER,https://articulo.mercadolibre.com.uy/MLU-451498394-auricular-bluetooth-ios-android-responde-llamadas--_JM#position=23&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#451498394,NA,NA,NA,NA
1084," Plantronics Explorer 110  auricular De Clip, Color Negro ",91,NA,0,NA,18 cuotas,187.16,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464920429-plantronics-explorer-110auricular-de-clip-color-negro-_JM#position=24&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#464920429,NA,NA,Plantronics,NA
1085, Itrak Bth024 - Auriculares Inalámbricos Con Bluetooth (pl ,56,NA,0,NA,18 cuotas,115.17,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464976656-itrak-bth024-auriculares-inalambricos-con-bluetooth-pl-_JM#position=25&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#464976656,NA,NA,NA,NA
1086, Auriculares Manos Libre Jbl T110 Bluetooth Negro ,64,NA,0,7,18 cuotas,132.66,NA,Envío a todo el país,NA,NA,3.8,7,http://perfil.mercadolibre.com.uy/TECSYS+ML,https://articulo.mercadolibre.com.uy/MLU-462570929-auriculares-manos-libre-jbl-t110-bluetooth-negro-_JM#position=26&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,3,1,1,0,1,#462570929,Tune 110BT,Sin Vincha,JBL,Negro
1087, Drunkqueen - Auriculares Bluetooth V4.1 + Edr Con Cancela ,83,NA,0,NA,18 cuotas,170.70,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464977436-drunkqueen-auriculares-bluetooth-v41-edr-con-cancela-_JM#position=27&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#464977436,NA,NA,NA,NA
1088, Auricular Bluetooth Energy Sistem Sport 1 - Azul ,27,NA,2,98,18 cuotas,56.54,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/BACKUP.UY,https://articulo.mercadolibre.com.uy/MLU-453854219-auricular-bluetooth-energy-sistem-sport-1-azul-_JM#position=28&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,1,0,0,0,0,#453854219,Sport Bluetooth,Con Vincha,Energy Sistem,NA
1089," Wireless Bluetooth Headset, Gemek Gd-a7 y Auricular Inalá ",50,NA,0,NA,18 cuotas,102.83,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464977882-wireless-bluetooth-headset-gemek-gd-a7y-auricular-inala-_JM#position=29&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#464977882,NA,NA,NA,NA
1090, Auricular Bluetooth Cardo Scala Rider Srqs0002 Q-solo ,246,NA,1,99,18 cuotas,505.94,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/KASVER,https://articulo.mercadolibre.com.uy/MLU-451011052-auricular-bluetooth-cardo-scala-rider-srqs0002-q-solo-_JM#position=30&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#451011052,NA,NA,NA,NA
1091, Jlab Audio Jbuddies Studio - Auriculares Inalámbricos Ple ,76,NA,0,NA,18 cuotas,156.31,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464995973-jlab-audio-jbuddies-studio-auriculares-inalambricos-ple-_JM#position=31&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#464995973,NA,NA,NA,NA
1092, Plantronics Voyager 5200 - Auriculares Bluetooth ,169,NA,0,NA,18 cuotas,347.58,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-465024026-plantronics-voyager-5200-auriculares-bluetooth-_JM#position=32&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#465024026,5200,Headset,Plantronics,NA
1093, Auriculares Deportivos Con Bluetooth Philips Shq6500cl/00 ,119,NA,NA,1,18 cuotas,244.74,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-465487778-auriculares-deportivos-con-bluetooth-philips-shq6500cl00-_JM#position=33&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#465487778,SHQ6500CL/00,Sin Vincha,Philips,NA
1094, Unisar Tv Oyente J3 headset Auriculares Inalámbricos Extr ,70,NA,0,NA,18 cuotas,143.97,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-465079951-unisar-tv-oyente-j3headset-auriculares-inalambricos-extr-_JM#position=34&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#465079951,NA,NA,NA,NA
1095, Auricular Sport Headphone Running Con Sujetador ,599,NA,0,4,18 cuotas,33.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/UNIVERSO+BINARIO,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=ogQncGedirsv1VYboUIaKlgyEmLbFNC%2FI2y4jgzqMfKLO6e58pzodgRnVSYFsoGBsVdt60VnNuzGgEXRqGeYBMklI3edQQKjsJyR%2FHh9NT8Sxkl9rYnfwnCw7gqQ1%2FnfBaRbr6Rhi2gTyBlknkkd4e03hJIcBrc0pQHVqWkZsF9JYW4ypRPCzWIFdWKUjQw89RpvuPvUsYcMjHLPJ4p4IRqMzEyV58KXk5Oyt0xvyPxHnsIcq2cYQcLek9H79Lqss4Upd2%2BCCyPr0mLJuWtLbQRxGA8RZbbQ6SqBzU3BIX2vhjh%2F1cc8aw0avlEQXv7I7IsdGZqRgFPanToir5jrTDAHo%2FXNJ8FAS3hIkxPrNhyx5JUP6mCwiNqqIB%2Bw60NCtOlP0kzwqCTXHsxOpY8sQx%2FIx5cQo0KiWYYzQ4MF9u0LCgeKfM9RQJlLQw2SUsthAvIhX4mfXbZ5albrz8g8T2eOBNK3hLI%2FyU%2Ftwj47wsJfkiLMaMSrIqyXN1yGxWd1WdPHWeDSnSGGsZv%2FFYI3%2FjH3zjuHdipy5iakKwvPn5S3fuSp2Mn5d2nczd5Y0WX8B5X1mnvyqCk%2BCmfs8nRBxCsBNP8pkYLbwAmKIWl3v%2Bma86Heur%2Bxut8ID1OYzYL7%2BR6GPqwZ%2FxMIy%2B0VQ18kIzfVmXIg3G4SNmAvgStzNJvq16gcp%2Fptmh%2B6DafAFAuxxzBxBBIgMQpSxu81stMddrJLedTVoiWacvQH3VJ6YfRSkBG4HdQHse8683%2FTL4ks94VxLy%2BpQvaz0BSwzJtst8Mqgtm8bev9jIqpJzlw1hm5l6RURJ%2BCfjJ4X0I6zM%2BkFq4fmYZk0M8Kf9m%2FtxbS1IgUQnQKsKpBtZld2x2ZIS0Oina3VlBYeihje%2FYam1M6n%2BCqPaMtxRCGsjMrqglPok6ti26TGE2AhYVYdEIRaGexaGCaTBE5q0016ufv6DD6a3jb7SJqn%2BF9Hu2Fst%2BaSvbz2HW12XlXni0x3GRcxc8NXar8ClSF58SPKcSg9i21EqT4MLNm4hnsR6I0X18%2B1qIo4ifHLqH5zap0P%2F83wyl7KwXlAaBsPqzD9tdaF4N4F2eeRlKYb8GzTP39SnJoV6D8y1Y2RxDUDHCtlSRPy8wffK0ZP1NdKAf7TeLddSk%2Fvz3z9qE90NiDMyh%2Bx1M6f%2BS5w62m4yphNE1fsjTNLfOzRRJLnEP4lkzkH6t7%2BdkUTZuHTd6hk%2FpLenFn90r3lvAFmH7ILCO84iMHzalsufQ2xxStyEv%2Bed%2Fs9wXgGotMmoq01D7iZzJ45Y35Z1ca%2BtqWBdRuj1fFmcd9Lu2LlHikudz%2F813B1d3Jy3tilBmMXAoMI%2Fcds9OwQ6qc%2F%2BYwSmUdTDHvmNKxlNWhqH1RmG5FCFEoSDjLOSxXlfkaV%2BatUb7Knv70JJ03LrVymimB05ITNB5era6hjxDOaoIKYZjV1c7Lu1eaf%2FgOW8oDYnigCZ%2FVyalv4hJ9JihUqI9gTbHnLtmV9rXtr2b01B70wG%2Bs06ljWcRPQlLBYKnaarAw1%2FWIvZ%2FR%2BHfJh4P4VNptPZe8fUFssZ3t%2BNwRD1%2FYWkDRaVqZDnwrIcOgp19lVGHqliTEEoPrtm%2BW6LCYaHkzbkpkF8HKuWhLsX8CfAOZmomgC7IbmzyzyHVdAuzzdmnmRZlrj%2B%2BpYPeBtp7w8HiDipf8HdN6Rz6mMaMshujwhuikRXpdiPOFVKjHVkCGPcElcXq%2BZbpigFqjD9NPdqfDhxdMG9e3YH6wyCdXLnnbf1l9MtlQ7LTh2wYkYmxWCOC1YudZ6sPz5gquYdNZfyYJx%2Bv%2Bc%2FMXAaE%3D,NA,NA,NA,NA,NA,#465772700,NA,Con Clip,NA,NA
1096, Auriculares Sony Bluetooth Mdr-zx220bt Blanco ,140,NA,0,8,18 cuotas,287.93,NA,Envío a todo el país,NA,NA,4,2,http://perfil.mercadolibre.com.uy/TECSYS+ML,https://articulo.mercadolibre.com.uy/MLU-450122614-auriculares-sony-bluetooth-mdr-zx220bt-blanco-_JM#position=36&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,0,2,0,0,0,#450122614,Generico,Con Vincha,Sony,NA
1097, Auricular Con Bluetooth Para Celular ,600,NA,0,NA,18 cuotas,33.33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PERERAMAR2010,https://articulo.mercadolibre.com.uy/MLU-452208477-auricular-con-bluetooth-para-celular-_JM#position=37&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#452208477,NA,NA,NA,NA
1098," Auriculares Intrauditivos Bluetooth Marshall Major Ii, Negro ",5771,NA,1,100,18 cuotas,320.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457880285-auriculares-intrauditivos-bluetooth-marshall-major-ii-negro-_JM#position=38&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#457880285,04091378,NA,Marshall,NA
1099, Soporte Celular Para Bici + Auricular Deportivo Worldmaster ,1375,NA,0,NA,18 cuotas,76.39,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/WORLDMASTER+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-464571121-soporte-celular-para-bici-auricular-deportivo-worldmaster-_JM#position=39&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#464571121,NA,NA,NA,NA
1100, Mpow Jaws [gen-3] Auriculares Bluetooth Llamada Vibrate A ,67,NA,0,NA,18 cuotas,137.80,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-457336350-mpow-jaws-gen-3-auriculares-bluetooth-llamada-vibrate-a-_JM#position=40&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#457336350,NA,NA,Mpow,NA
1101, Auriculares Auricular Bluetooth Klip Khs-620 Manos Libres Fa ,20,NA,0,999,18 cuotas,41.13,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FAMAELECTRODOMESTICOS,https://articulo.mercadolibre.com.uy/MLU-458553350-auriculares-auricular-bluetooth-klip-khs-620-manos-libres-fa-_JM#position=41&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#458553350,NA,Con Vincha,NA,NA
1102, Auricular Motorola Giratorio - Negro (descatalogado Por E ,66,NA,0,NA,18 cuotas,135.74,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-457974029-auricular-motorola-giratorio-negro-descatalogado-por-e-_JM#position=42&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#457974029,NA,NA,Motorola,NA
1103, Bluetooth Inalámbrico Deporte Auriculares Auriculares Estére ,3522,NA,1,NA,18 cuotas,195.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMES_STORE?brandId=520,https://articulo.mercadolibre.com.uy/MLU-457714919-bluetooth-inalambrico-deporte-auriculares-auriculares-estere-_JM#position=43&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#457714919,NA,Sin Vincha,NA,NA
1104," Motorola Hk115 Auriculares Bluetooth True Comfort, Ligero ",65,NA,0,NA,18 cuotas,133.68,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-458571900-motorola-hk115-auriculares-bluetooth-true-comfort-ligero-_JM#position=44&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#458571900,HK115,Clip-ear,Motorola,NA
1105, Auriculares Bluetooth Inalambricos ,2159,NA,0,100,18 cuotas,119.94,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HAPPY_HOUSE_URUGUAY,https://articulo.mercadolibre.com.uy/MLU-462037915-auriculares-bluetooth-inalambricos-_JM#position=45&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#462037915,NA,Con Vincha,Ledstar,NA
1106, Hkln4604 Hkln4604a Auricular Giratorio Original Motorola ,64,NA,0,NA,18 cuotas,131.63,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-459026957-hkln4604-hkln4604a-auricular-giratorio-original-motorola-_JM#position=46&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#459026957,NA,NA,Motorola,NA
1107, Auriculares Ayl Bluetooth V4.1 Con Gancho Para La Oreja - ,53,NA,0,NA,18 cuotas,109.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464282313-auriculares-ayl-bluetooth-v41-con-gancho-para-la-oreja--_JM#position=47&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#464282313,NA,NA,AYL,NA
1108, Auriculares Bluetooth Motorola Verveloop Sport 6hs Amv ,65,NA,0,10,18 cuotas,133.68,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-449930644-auriculares-bluetooth-motorola-verveloop-sport-6hs-amv-_JM#position=48&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#449930644,VerveLoop,Sin Vincha,Motorola,NA
1109," Auriculares Bluetooth, Pandawill 30hr Playtime V4.1 Auric ",73,NA,0,NA,18 cuotas,150.14,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464419918-auriculares-bluetooth-pandawill-30hr-playtime-v41-auric-_JM#position=49&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#464419918,NA,NA,Pandawill,NA
1110, Auriculares Jbl T450bt Bluetooth Con Micrófono ,79,NA,NA,21,18 cuotas,162.48,NA,Envío a todo el país,NA,NA,4.5,6,http://perfil.mercadolibre.com.uy/LIBRERIASDELLITORALSA?brandId=564,https://articulo.mercadolibre.com.uy/MLU-465444340-auriculares-jbl-t450bt-bluetooth-con-microfono-_JM#position=50&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,5,0,0,1,0,#465444340,T450BT,Con Vincha,JBL,NA
1111," Slub - Auriculares Inalámbricos Con Bluetooth, Impermeabl ",70,NA,0,NA,18 cuotas,143.97,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464670871-slub-auriculares-inalambricos-con-bluetooth-impermeabl-_JM#position=51&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#464670871,NA,NA,NA,NA
1112, Huawei Y9 Prime 128gb Rom/4gb Ram + Auricular Inalam. Bde ,357,NA,0,999,18 cuotas,734.23,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-463327673-huawei-y9-prime-128gb-rom4gb-ram-auricular-inalam-bde-_JM#position=52&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#463327673,Y9,NA,Huawei,NA
1113, Esonstyle S9 Auriculares Bluetooth Con Cancelación De Rui ,91,NA,0,NA,18 cuotas,187.16,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464671116-esonstyle-s9-auriculares-bluetooth-con-cancelacion-de-rui-_JM#position=53&type=item&tracking_id=3150b707-a912-4352-ba9d-bf3ce0fa816c,NA,NA,NA,NA,NA,#464671116,NA,NA,NA,NA
1114," Jlab Audífonos Jbuds J5m, Color Negro/rosa Bluetooth Negr ",68,NA,0,NA,18 cuotas,139.85,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464690397-jlab-audifonos-jbuds-j5m-color-negrorosa-bluetooth-negr-_JM#position=1&type=item&tracking_id=da816253-6c7f-4f98-9ad8-f3e616dde0ef,NA,NA,NA,NA,NA,#464690397,NA,NA,NA,NA
1115, Auricular Bluetooth Inalambricos Klip Xtreme Khs-620rd C/mic ,22,NA,0,100,18 cuotas,45.25,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-462626430-auricular-bluetooth-inalambricos-klip-xtreme-khs-620rd-cmic-_JM#position=2&type=item&tracking_id=da816253-6c7f-4f98-9ad8-f3e616dde0ef,NA,NA,NA,NA,NA,#462626430,NA,Con Vincha,NA,NA
1116, Auriculares Bluetooth V4.2 Magnéticos Auriculares 8h Play ,70,NA,0,NA,18 cuotas,143.97,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464691674-auriculares-bluetooth-v42-magneticos-auriculares-8h-play-_JM#position=3&type=item&tracking_id=da816253-6c7f-4f98-9ad8-f3e616dde0ef,NA,NA,NA,NA,NA,#464691674,NA,NA,NA,NA
1117, Auriculares Bluetooth Sony C300 R Inalambrico Microfono Pcm ,79,NA,0,999,18 cuotas,162.48,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-463452804-auriculares-bluetooth-sony-c300-r-inalambrico-microfono-pcm-_JM#position=4&type=item&tracking_id=da816253-6c7f-4f98-9ad8-f3e616dde0ef,NA,NA,NA,NA,NA,#463452804,NA,Sin Vincha,NA,NA
1118, Binbao Auriculares Bluetooth Hi-fi Estéreo Wireless Auric ,64,NA,0,NA,18 cuotas,131.63,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464696776-binbao-auriculares-bluetooth-hi-fi-estereo-wireless-auric-_JM#position=5&type=item&tracking_id=da816253-6c7f-4f98-9ad8-f3e616dde0ef,NA,NA,NA,NA,NA,#464696776,NA,NA,NA,NA
