search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso,Tipo de fechamento,Certificado de segurança,Usos recomendados,Posição da ventilação
1089, Capacete Turner X11 Escamoteavel C/ Oculos Solar - Moto Top! ,549,NA,6,20,12x,45.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,73,https://perfil.mercadolivre.com.br/NSXACESSORIOS,https://produto.mercadolivre.com.br/MLB-1097365089-capacete-turner-x11-escamoteavel-c-oculos-solar-moto-top-_JM?searchVariation=27206979415,58,10,4,0,1,#1097365089,Preto,"56,58,60,62,64",X11 Expert Riders,Turner,Turner Escamoteavel,Escamoteável,NA,NA,NA,Adultos,Masculino,NA,NA,NA,NA,NA
1090, Capacete Ls2 Ff358 Preto Fosco Para Moto ,499,NA,114,4,12x,41.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,45,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-785748101-capacete-ls2-ff358-preto-fosco-para-moto-_JM?searchVariation=38392239562,40,4,1,0,0,#785748101,Preto,"56,60",LS2,FF358,FF358,Integral,Simple,NA,ABS,Adultos,Unissex,1450 g,Micrométrico,Inmetro,NA,NA
1091, Capacete Moto Pro Tork Evolution G6 Pro Series Tech ,129,NA,6,27,12x,12.38,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,88,https://perfil.mercadolivre.com.br/MOTOLOPES.COM.BR,https://produto.mercadolivre.com.br/MLB-1261497115-capacete-moto-pro-tork-evolution-g6-pro-series-tech-_JM?searchVariation=39419162577,62,17,7,0,1,#1261497115,"Amarelo,Azul,Cinza,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,NA,Evolution G6 Pro Series,Integral,Simple,Poliestireno,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1092, Capacete Moto Ebf E0x Frost Preto E Vermelho Fosco ,184,NA,22,2,12x,17.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-835310885-capacete-moto-ebf-e0x-frost-preto-e-vermelho-fosco-_JM?searchVariation=29711074096,1,0,0,0,0,#835310885,Preto - Vermelho,"56,60",EBF,E0X,Frost,Integral,Simple,Resina termoplástica,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1093, Capacete Moto Protork R8 Fechado Viseira Dourada Loi ,120,NA,4,29,12x,11.47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/LOI+BRASIL,https://produto.mercadolivre.com.br/MLB-1270999417-capacete-moto-protork-r8-fechado-viseira-dourada-loi-_JM?searchVariation=40175125884,1443,409,183,64,72,#1270999417,Vermelho,"58,60",Pro Tork,NA,R8,NA,NA,NA,NA,Adultos,Unissex,1.27 kg,Micrométrico,Inmetro,Urbano,Superior
1094, Capacete Moto Noscity 3g Evolution Pro Tork Viseira Cristal ,119,NA,NA,20000,12x,9.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,82,https://perfil.mercadolivre.com.br/ELETRONOVO.COM.BR,https://produto.mercadolivre.com.br/MLB-1232246521-capacete-moto-noscity-3g-evolution-pro-tork-viseira-cristal-_JM?searchVariation=37205776471,53,19,6,3,1,#1232246521,Branco - Dourado,"58,60",Pro Tork,NA,Nos,Integral,Simple,EPS,ABS,NA,Unissex,1400 g,NA,NA,NA,NA
1095, Capacete Moto G6 Pro Tork Factory Racing Fechado Evolution ,119,NA,13,2109,12x,9.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-931731066-capacete-moto-g6-pro-tork-factory-racing-fechado-evolution-_JM?searchVariation=18361098914,NA,NA,NA,NA,NA,#931731066,Laranja,"56,58,60",Pro Tork,Capacetes,788,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1096, Capacete Moto Protork Evolution 788 G6 Pro Series Oferta Loi ,117,NA,4,4,12x,11.28,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOI+BRASIL,https://produto.mercadolivre.com.br/MLB-1213827911-capacete-moto-protork-evolution-788-g6-pro-series-oferta-loi-_JM,NA,NA,NA,NA,NA,#1213827911,Branco e Vermelho,58,Pro Tork,NA,788 G6 Pro Series,Integral,NA,forração antialérgica,injetado em ABS de alta resistência e o EPS interno é projetado para absorver e dissipar melhor os impactos.,Adultos,Unissex,NA,NA,NA,NA,NA
1097, Capacete Street Sport Moto For Girls Pro Tork Feminino ,59,NA,126,2726,10x,6.70,NA,Envio para todo o país,NA,NA,4.4,1574,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-836775777-capacete-street-sport-moto-for-girls-pro-tork-feminino-_JM?searchVariation=15993914103,974,345,149,57,49,#836775777,Preto,"56,58,60",Pro Tork,Capacetes,Sport Moto For Girls,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1098, Capacete Moto Robocop Articulado Attack Hsa Fosco Pro Tork ,399,NA,17,91,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,355,https://perfil.mercadolivre.com.br/VENDASFREEMARKET,https://produto.mercadolivre.com.br/MLB-1017635816-capacete-moto-robocop-articulado-attack-hsa-fosco-pro-tork-_JM?searchVariation=23191539919,234,72,29,15,5,#1017635816,"Vermelho,Amarelo,Azul-claro,Azul-escuro,Laranja,Preto/Cinza,Rosa,Verde,Vermelho","56,58,60,62",Pro Tork,Attack,Attack,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1099, Capacete Moto Ls2 Ff358 Monocolor Preto Fosco Mais Vendido ,599,NA,9,5,12x,49.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NACAR+OFICIAL?brandId=606,https://produto.mercadolivre.com.br/MLB-982532990-capacete-moto-ls2-ff358-monocolor-preto-fosco-mais-vendido-_JM,NA,NA,NA,NA,NA,#982532990,"54(XS),56 (S),58 (M),61 (XL),60 (L)",,LS2,FF358,Classic,Integral,Simple,Forro removível e lavável,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1100, Capacete Moto Norisk Ff302 Com Viseira Solar ,599,NA,160,3,12x,49.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,32,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-793435787-capacete-moto-norisk-ff302-com-viseira-solar-_JM?searchVariation=36374716704,27,3,2,0,0,#793435787,Preto,"59-60,61-62",NoRisk,Norisk,FF302,Integral,Duplo,NA,ABS,Adultos,Unissex,1500 g,Micrométrico,Inmetro,NA,NA
1101, Capacete Moto Ls2 Fechado Ff358 Tech Black Preto Azul Verde ,549,NA,11,1,12x,52.56,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-907979220-capacete-moto-ls2-fechado-ff358-tech-black-preto-azul-verde-_JM,NA,NA,NA,NA,NA,#907979220,Preto/Verde/Azul,61,LS2,FF358,Tech Black,Fechado,Cristal,Resina termoplástica,ABS,Adultos,Unissex,1400 g,Micrométrico,Inmetro,Urbana,Inferior / Superior
1102, Capacete Moto Taurus Formula 1 Classic Fechado ,129,NA,5,9,12x,10.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MOTOPAN+DISTRIBUIDORA,https://produto.mercadolivre.com.br/MLB-1182747641-capacete-moto-taurus-formula-1-classic-fechado-_JM,NA,NA,NA,NA,NA,#1182747641,NA,NA,Taurus,NA,Classic,Integral,Simple,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1103, 2 Capacete Moto Mixs Fokker Carbon X Fosco Ou Brilhante 2019 ,299,NA,4,40,12x,28.65,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,15,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-1193953653-2-capacete-moto-mixs-fokker-carbon-x-fosco-ou-brilhante-2019-_JM?searchVariation=34030105387,10,4,1,0,0,#1193953653,"Clique na cor desejada,Preto com Azul Brilhante,Preto com Azul Fosco,Preto com amarelo Brilhante,Preto com amarelo Fosco,Preto com grafite Brilhante,Preto com grafite Fosco,Preto com laranja Brilhante,Preto com laranja Fosco,Preto com rosa Brilhante,Preto com rosa Fosco,Preto com verde Brilhante,Preto com verde Fosco,Preto com vermelho Brilhante,Preto com vermelho Fosco","56,58,60,62",Mixs,Fokker,Carbon X Fosco,Integral,NA,NA,NA,NA,NA,1.6 kg,NA,NA,NA,NA
1104, Capacete Moto Fechado R8 Viseira Fumê Pro Tork Verde ,98,NA,7,1797,12x,8.24,NA,Envio para todo o país,NA,NA,4.4,2171,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1108209030-capacete-moto-fechado-r8-viseira-fum-pro-tork-verde-_JM?searchVariation=27938466136,1443,409,183,64,72,#1108209030,"Verde,Amarelo,Azul,Azul-claro,Laranja,Plata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,Simple,Poliestireno,ABS,NA,NA,NA,Micrométrico,Inmetro,Urbano,Superior
1105, Capacete Moto Pro Tork R8 Fechado ,99,NA,5,333,12x,9.55,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/BONYNYMOTOPECA,https://produto.mercadolivre.com.br/MLB-1240940283-capacete-moto-pro-tork-r8-fechado-_JM?searchVariation=37985025259,1443,409,183,64,72,#1240940283,"Azul-claro,Azul-claro,Azul-escuro,Laranja,Prata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,NA,R8,Integral,Simple,Poliestireno,ABS,NA,NA,NA,Micrométrico,Inmetro,Urbano,Superior
1106, Capacete X11 Volt Dash Motociclista Moto Preto Tamanho 64 ,299,NA,3,99995,12x,24.92,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1260807584-capacete-x11-volt-dash-motociclista-moto-preto-tamanho-64-_JM,NA,NA,NA,NA,NA,#1260807584,NA,NA,X11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107, Capacete Moto Mixs Mx Fokker Classic Preto Fosco ,119,NA,149,10,12x,9.92,NA,Envio para todo o país,NA,NA,4.3,44,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1049863810-capacete-moto-mixs-mx-fokker-classic-preto-fosco-_JM?searchVariation=24720066489,23,16,3,1,1,#1049863810,Preto,"58,60,62",Pro Tork,Capacetes,Fokker Classic,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1108, Capacete De Moto Evolution Fechado Preto Pro Tork 56 58 60 ,129,NA,3,100,12x,10.78,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EMPORIUM+LIVRE,https://produto.mercadolivre.com.br/MLB-1258402320-capacete-de-moto-evolution-fechado-preto-pro-tork-56-58-60-_JM?searchVariation=39230645015,NA,NA,NA,NA,NA,#1258402320,"G4 LAS BRANCO,G4 LAS PRETO,G5 CARBON CINZA,G5 CARBON VERDE,G5 CARBON VERMELHO,G5 DRAGON AMARELO,G5 DRAGON AZUL,G5 FEMME AZUL,G5 FEMME ROSA,G5 JUST,G5 ROSA CARBON","56,58,60",Pro Tork,NA,Evolution 788,Integral,Simple,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1109, Capacete Helt Cross Vision Triller Orange Fosco Original ,315,NA,6,39,12x,26.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,450,https://perfil.mercadolivre.com.br/ATACADO+MFE,https://produto.mercadolivre.com.br/MLB-1155708141-capacete-helt-cross-vision-triller-orange-fosco-original-_JM?searchVariation=36185927845,399,47,1,2,1,#1155708141,Cinza-claro - Laranja,"56,58,60,62",Helt,Moto Criss. Off-Road,Cross Vision Triller Laranja,Cross,Simple,Poliestireno,ABS,Adultos,Masculino,1650 g,Micrométrico,NBR 7471,Urbano,Superior
1110, Capacete Moto Feminino New Atomic Joaninha Vermelho Pro Tork ,209,NA,8,98,12x,17.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,64,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-756780513-capacete-moto-feminino-new-atomic-joaninha-vermelho-pro-tork-_JM?searchVariation=17878235637,59,2,2,0,1,#756780513,NA,58,Pro Tork,New Atomic,New Atomic,Aberto,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1111, Capacete Moto Infantil Pro Tork Liberty 4 Kids 54 ,59,NA,24,1,10x,6.70,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1216,https://perfil.mercadolivre.com.br/RFERREIRA4802,https://produto.mercadolivre.com.br/MLB-1005556379-capacete-moto-infantil-pro-tork-liberty-4-kids-54-_JM?searchVariation=41480536660,875,232,76,13,20,#1005556379,Preto,54,Pro Tork,Cross,Kids,FECHADO,Simple,Resina termoplástica,ABS DE ALTA RESISTENCIA,Crianças,Unissex,NA,NA,NA,Urbano,NA
1112, Capacete Feminino Moto Fechado Factory Preto/rosa Pro Tork ,111,NA,4,3,12x,10.69,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ESTRELA10_?brandId=1582,https://produto.mercadolivre.com.br/MLB-1229400389-capacete-feminino-moto-fechado-factory-pretorosa-pro-tork-_JM?searchVariation=36954550213,NA,NA,NA,NA,NA,#1229400389,Preto - Rosa,NA,Pro Tork,NA,G6 788 Factory Racing Neon,Fechado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113, Capacete Moto Sm 788 Sport Moto Automático Capa Chuva Delta ,119,NA,297,183,12x,10.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,247,https://perfil.mercadolivre.com.br/EMPORIUM+LIVRE,https://produto.mercadolivre.com.br/MLB-893866835-capacete-moto-sm-788-sport-moto-automatico-capa-chuva-delta-_JM?searchVariation=31168013803,180,45,15,2,5,#893866835,,"56,58,60",Pro Tork,SPORT MOTO SM 788,SM 788,Integral,Simple,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1114, Capacete Masculino Moto G6 Jaws Pro Tork Evolution Fechado ,154,NA,6,2098,12x,12.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,14,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1172407089-capacete-masculino-moto-g6-jaws-pro-tork-evolution-fechado-_JM?searchVariation=32456709149,11,2,1,0,0,#1172407089,Amarelo,"56,58,60",Pro Tork,Capacetes,G6 Pro,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1115, Capacete Moto Mt Stinger Warhead Po Fosco Br N Shark Ls2 Agv ,449,NA,17,5,12x,37.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LEOMOTOPARTS,https://produto.mercadolivre.com.br/MLB-1029615614-capacete-moto-mt-stinger-warhead-po-fosco-br-n-shark-ls2-agv-_JM?searchVariation=23776894584,NA,NA,NA,NA,NA,#1029615614,Preto - Branco,59-60,MT,Stinger,Warhead,Integral,Simple,Policarbonato,Policarbonato,Adultos,Unissex,NA,NA,NA,NA,NA
1116, Capacete Bell Moto 9 Flex Blocked Black Fibra Carbono Cross ,1999,NA,39,30,12x,166.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,5,https://perfil.mercadolivre.com.br/MOTOXWEAR,https://produto.mercadolivre.com.br/MLB-835888052-capacete-bell-moto-9-flex-blocked-black-fibra-carbono-cross-_JM,4,1,0,0,0,#835888052,"56,59,61",,Bieffe,Moto 9 Flex,blocked,Integral,NA,NA,Carbono,NA,NA,NA,NA,NA,NA,NA
1117, Capacete Fechado Rosa Feminino Pro Tork Sm Sport Moto Flor ,68,NA,24,2687,12x,5.75,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1574,https://perfil.mercadolivre.com.br/SABOREAVENTURA,https://produto.mercadolivre.com.br/MLB-1058055640-capacete-fechado-rosa-feminino-pro-tork-sm-sport-moto-flor-_JM?searchVariation=25114795265,974,345,149,57,49,#1058055640,,"56,58,60",Pro Tork,ADULTO/ STREET,FECHADO SM SPORT MOTO,Integral,NA,NA,INJETADO EM ABS DE ALTO IMPACTO,NA,NA,1.04 g,NA,NA,NA,NA
1118, Capacete Para Moto Mixs Fokker Solid Preto Em Oferta ,159,NA,7,3,12x,13.32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/POLOBRISA,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=LyE%2F1ee9ScNSvq3LXX5PZ0fFYyRPocKirIiVRsQT%2BSSeGvXDbgIOTCszWxxoHIfU5OtUSEyukzD9bcqxSUoGldmyWNjCprmhZLyAzJa7OU%2FJezxKyccQl87HA7bkoOOm43O5JdFT5JCyFkuyPesLJIgN3vThzsFa%2FnqkroQh0eZwgWF2KtUOJANcJ63xmVmMX5Th9%2Fx0fnd9ML3nZQAWTKXtG1Dz7e%2FYsYj%2BaxvZwp1CTySq5iOZeDMU4oNjdZzri7PUMHhBBR8NT3EtfB21FQmW2uYivq1U9fQdUAu8%2BwwExgwcBTf8CxB0PBqMPvwyXhX01PhanBJMAIUcB0EkE%2BpKur1uSM6YmanbcqUJkh4b0%2FsqMW2HUJXQpntWR48bhWN3gysM0B0v3Lqqs%2B0bGhYPMHu6f56XLeb7FFs9arOaAD4UVhN904roWTO80QUHmNwrRb5xZzAy%2FVDjtvxue6i5LtQ4BbnFXZkCsfz1KCEFz0U04uN2S6LaTd1EDlnCDnHbABBNq1UaIZyyNi0nTaJ5h3JLQ2L2edi7taIdCnkUC9z1DABJqw4Bt61uzRZYRrWdKi%2FwnjhAeybSZiRwyZ7oUn7FLkbwYHmPIb3FsbsE87%2B3E1%2BWjn0x0Kasp8RcPTS0fsheXxK0rg9f2dD5Jtd8U0II0NXfleREONMJODgqpk1a%2F7D6KmLkwN0Cg6gP0Vfwk4BKk8W7s%2FX1iFzhfl14YmWw%2Br3odDusln2WmYXh8Y%2FNBhAAepXXpKs2tvRMF%2FOn9Kakn4jFHLr%2FETRQHuDOEY%2BaWGFsMYgweRj7xoKtfEGO5vefkmxNSbbdBmrn0xktTRFNosHYcDap3X%2BVmflPsrdqPeuFJeve5fmWIo1S4MoJbAr3aJZwhDRMM8pgMaKE3vaoyV89T1ofSBijkC3lABcFBJRgyC1xP4bypjOAfZeHPrPy4A4gxcK7aRwmVr3qdr%2Be4qBomJqb%2FoV84yHPhInUvomzjxV8E7MJWgGzs8nXba6n41w9p5O0qWgXP9uEJrBot6NKcZ6MXZcq1LR%2BaMFVB2%2B15gBcLQkpS1dkDbjDbo%2F1abpbiGTUMsjoFsMskFSp3MjFdUwEOWto6xz2q4%2BdZyLlX4GMT7Fgs1LrKu%2BI6Z%2FMvqAZs%2FXB%2BOlxkBRooOeNmKzM1072PX7B568jIKHostSWoymxOeJxsAAHI0EJZWJNcOZ3gvh7wd1808d2F0X6jU8Lo7y450zGc64qUmojL1LGtd3SaazLhrX%2FjIGRsWuDtnm9Kwx%2FlVTyybs0dZOyQTBy6aZPg8rg6%2Fkm48D6z%2B30B1LTklEkoTFoJCGmlmVvym4xLMviIxvUqc8jSkfG2i135mqocfUZh0L4%2BQWxePYvQUF9BMZpKT4rxW6miZANuxHkL6XpXkOLEhmK87M%2BP5KmcHFVrnL2BaZbndjjOcybcbFr4BICdfrCs1M4eDCH5AYjHEiZKchx%2B%2FrQvp5KLwnm4Azk1lBcHJyp0CLR3hbudlHK1Vf%2BDOeC2QuvDn8G7HJg3IJy7eLMBLBR1suZoq6XZQ7VfrM7Qf5P8hdPMTod1B7vFIQ02mkHYUS%2FRESamd420k%2FO7zwR1ZwIu%2BQ9xu1FP8zVWq43J1FIbL3ilwcwi32cAO8xoEZmasg8RBal6LcHyZmYoZOLlbJNZBsQSKVD7YREtv2P%2BDrclJpPeO6zMuzRcyBNXYwJMIqAW%2FUDfEJUrXatcuh7S60u2soTUFrFSQZJ7HkNIEQj1KAtRjsfeoa75uVt6QltmxIFBzYd1e4p7UAIpdkR4P8hGet8RrJ063%2FCcnvv2puRt9UBkc7NhihpNaZs0SOn4hwTcqSJGO6Y8o2X76h6rVU1zNGP%2Bgz0I10LB5%2F44UfaIs90swNCe0IB3LuxDXJ9iwYk%2F3jJZyBDxnocG4KQjY%2FKDsAfXpvVAGbnidG%2FNihzMA%3D%3D,NA,NA,NA,NA,NA,#1181706982,Preto,"58,60",Pro Tork,Fokker,FOKKER SOLID,Integral,Simple,Poliestireno,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1119, Capacete Helt Cross Vision Italy Vermelho/azul Trilha Moto ,319,NA,16,12,12x,26.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,450,https://perfil.mercadolivre.com.br/MOTOARTPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-1095956096-capacete-helt-cross-vision-italy-vermelhoazul-trilha-moto-_JM?searchVariation=36197382623,399,47,1,2,1,#1095956096,Azul,"56,60,62",Helt,Motocross,Cross Vision Italy,Cross,Simple,Poliestireno,ABS,Adultos,Unissex,1650 g,Micrométrico,NBR 7471,Urbano. Corrida,Superior
1120, Capacete Infantil Off Road Moto Cros Trilha Tam 54 - Fosco ,155,NA,15,8,12x,12.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MHF+CAPACETES,https://produto.mercadolivre.com.br/MLB-1124817391-capacete-infantil-off-road-moto-cros-trilha-tam-54-fosco-_JM?searchVariation=29220868702,NA,NA,NA,NA,NA,#1124817391,Laranja,54,Pro Tork,Capacete,Factory Edition Neon Infantil,Cross,NA,Não se aplica,ABS,Crianças,Unissex,NA,NA,NA,NA,NA
1121, Capacete Moto Mx2 Skyline Brilhante Mixs Várias Cores ,119,NA,4,5,12x,9.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,17,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-1281924909-capacete-moto-mx2-skyline-brilhante-mixs-varias-cores-_JM?searchVariation=40983598628,10,3,4,1,0,#1281924909,"Cique na cor desejada,Azul,Cique na cor desejada,Laranja,Preto,Rosa,Verde,Vermelho","56,58,60,62",Mixs,MX2,MX2 Skyline,Fechado,Simple,"isopor interno conta com aletas para absorção e dissipação de choque, o que o torna resistente aos mais fortes impactos.",Casco construído em resina termoplástica ABS de alto impacto;,Adultos,Unissex,1.6 kg,NA,NA,NA,NA
1122, Capacete Nexx Xr2 Fibra De Carbono Branco ,1990,NA,5,72,12x,165.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA+TOLEMAN,https://produto.mercadolivre.com.br/MLB-1023450901-capacete-nexx-xr2-fibra-de-carbono-branco-_JM,NA,NA,NA,NA,NA,#1023450901,"56 - P,58 - M,60 - L,61/62 - XL",,Nexx,"XR2, Para Todas as Motos",Nexx XR2 Carbon Branco,Integral,Simple,"Forração, Isopor",Carbono,Adultos,Unissex,1400 g,NA,NA,NA,NA
1123, Capacete Moto Axxis Eagle Preto Fosco Lançamento ,399,NA,14,398,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,3,https://perfil.mercadolivre.com.br/CIADAMOTO1,https://produto.mercadolivre.com.br/MLB-1025505963-capacete-moto-axxis-eagle-preto-fosco-lancamento-_JM,2,1,0,0,0,#1025505963,"56,58,60,62",,Axxis,Fechado,Monocolor,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
